customer_id_pref,geolocation_id_pref
CUS39025,GEO12817
CUS39026,GEO18220
CUS39027,GEO6211
CUS39028,GEO12153
CUS39029,GEO16229
CUS39030,GEO3357
CUS39031,GEO16976
CUS39032,GEO1141
CUS39033,GEO2085
CUS39034,GEO14278
CUS39035,GEO4176
CUS39036,GEO15874
CUS39037,GEO1777
CUS39038,GEO5014
CUS39039,GEO523
CUS39040,GEO9071
CUS39041,GEO14257
CUS39042,GEO18448
CUS39043,GEO17400
CUS39044,GEO5886
CUS39045,GEO18030
CUS39046,GEO2316
CUS39047,GEO15862
CUS39048,GEO4357
CUS39049,GEO6512
CUS39050,GEO3002
CUS39051,GEO5982
CUS39052,GEO6220
CUS39053,GEO1245
CUS39054,GEO6593
CUS39055,GEO1550
CUS39056,GEO13537
CUS39057,GEO6402
CUS39058,GEO9261
CUS39059,GEO5281
CUS39060,GEO3760
CUS39061,GEO8247
CUS39062,GEO8432
CUS39063,GEO6614
CUS39064,GEO10912
CUS39065,GEO16818
CUS39066,GEO14648
CUS39067,GEO16259
CUS39068,GEO7906
CUS39069,GEO18071
CUS39070,GEO18679
CUS39071,GEO3819
CUS39072,GEO17662
CUS39073,GEO11040
CUS39074,GEO4528
CUS39075,GEO6398
CUS39076,GEO7272
CUS39077,GEO10775
CUS39078,GEO4369
CUS39079,GEO2318
CUS39080,GEO4685
CUS39081,GEO16313
CUS39082,GEO2707
CUS39083,GEO15372
CUS39084,GEO4062
CUS39085,GEO7277
CUS39086,GEO3452
CUS39087,GEO4092
CUS39088,GEO8729
CUS39089,GEO16669
CUS39090,GEO7011
CUS39091,GEO4432
CUS39092,GEO4840
CUS39093,GEO18999
CUS39094,GEO5166
CUS39095,GEO3871
CUS39096,GEO14485
CUS39097,GEO8741
CUS39098,GEO9447
CUS39099,GEO4933
CUS39100,GEO7435
CUS39101,GEO18515
CUS39102,GEO9975
CUS39103,GEO7787
CUS39104,GEO3859
CUS39105,GEO13650
CUS39106,GEO3638
CUS39107,GEO14116
CUS39108,GEO8228
CUS39109,GEO4955
CUS39110,GEO8633
CUS39111,GEO12857
CUS39112,GEO4218
CUS39113,GEO3298
CUS39114,GEO10087
CUS39115,GEO5979
CUS39116,GEO17759
CUS39117,GEO12080
CUS39118,GEO6192
CUS39119,GEO16274
CUS39120,GEO3765
CUS39121,GEO5824
CUS39122,GEO5121
CUS39123,GEO17458
CUS39124,GEO127
CUS39125,GEO10233
CUS39126,GEO7372
CUS39127,GEO18286
CUS39128,GEO14699
CUS39129,GEO5194
CUS39130,GEO5502
CUS39131,GEO4932
CUS39132,GEO3520
CUS39133,GEO10153
CUS39134,GEO14714
CUS39135,GEO3766
CUS39136,GEO9691
CUS39137,GEO18900
CUS39138,GEO8077
CUS39139,GEO7869
CUS39140,GEO6926
CUS39141,GEO17883
CUS39142,GEO5474
CUS39143,GEO3338
CUS39144,GEO14449
CUS39145,GEO5953
CUS39146,GEO7268
CUS39147,GEO17927
CUS39148,GEO14343
CUS39149,GEO6670
CUS39150,GEO16702
CUS39151,GEO3550
CUS39152,GEO3520
CUS39153,GEO5681
CUS39154,GEO10423
CUS39155,GEO8321
CUS39156,GEO3537
CUS39157,GEO15451
CUS39158,GEO18726
CUS39159,GEO16275
CUS39160,GEO3145
CUS39161,GEO4503
CUS39162,GEO13318
CUS39163,GEO8288
CUS39164,GEO11372
CUS39165,GEO572
CUS39166,GEO9843
CUS39167,GEO9401
CUS39168,GEO4068
CUS39169,GEO8064
CUS39170,GEO12565
CUS39171,GEO9275
CUS39172,GEO4366
CUS39173,GEO6582
CUS39174,GEO7210
CUS39175,GEO6664
CUS39176,GEO8928
CUS39177,GEO12779
CUS39178,GEO2885
CUS39179,GEO4981
CUS39180,GEO7603
CUS39181,GEO6691
CUS39182,GEO6377
CUS39183,GEO3832
CUS39184,GEO13699
CUS39185,GEO1078
CUS39186,GEO15210
CUS39187,GEO17204
CUS39188,GEO11500
CUS39189,GEO2677
CUS39190,GEO13421
CUS39191,GEO3620
CUS39192,GEO1936
CUS39193,GEO4305
CUS39194,GEO9648
CUS39195,GEO6704
CUS39196,GEO7438
CUS39197,GEO7690
CUS39198,GEO7083
CUS39199,GEO14351
CUS39200,GEO5652
CUS39201,GEO14433
CUS39202,GEO5996
CUS39203,GEO3344
CUS39204,GEO11597
CUS39205,GEO6397
CUS39206,GEO9465
CUS39207,GEO5089
CUS39208,GEO4642
CUS39209,GEO11290
CUS39210,GEO4843
CUS39211,GEO8881
CUS39212,GEO6187
CUS39213,GEO17963
CUS39214,GEO3337
CUS39215,GEO6731
CUS39216,GEO11335
CUS39217,GEO9724
CUS39218,GEO6928
CUS39219,GEO1411
CUS39220,GEO13365
CUS39221,GEO5280
CUS39222,GEO6317
CUS39223,GEO1008
CUS39224,GEO9239
CUS39225,GEO945
CUS39226,GEO3102
CUS39227,GEO10177
CUS39228,GEO17326
CUS39229,GEO4998
CUS39230,GEO2927
CUS39231,GEO2103
CUS39232,GEO7494
CUS39233,GEO14483
CUS39234,GEO7729
CUS39235,GEO5951
CUS39236,GEO1602
CUS39237,GEO10434
CUS39238,GEO6597
CUS39239,GEO9944
CUS39240,GEO4549
CUS39241,GEO18498
CUS39242,GEO17646
CUS39243,GEO16077
CUS39244,GEO16225
CUS39245,GEO11868
CUS39246,GEO4035
CUS39247,GEO6579
CUS39248,GEO9298
CUS39249,GEO17226
CUS39250,GEO14482
CUS39251,GEO3655
CUS39252,GEO7111
CUS39253,GEO8963
CUS39254,GEO10100
CUS39255,GEO16895
CUS39256,GEO12437
CUS39257,GEO3118
CUS39258,GEO4280
CUS39259,GEO17444
CUS39260,GEO3828
CUS39261,GEO7861
CUS39262,GEO7608
CUS39263,GEO5073
CUS39264,GEO8126
CUS39265,GEO7293
CUS39266,GEO4536
CUS39267,GEO13329
CUS39268,GEO2332
CUS39269,GEO6050
CUS39270,GEO1597
CUS39271,GEO5868
CUS39272,GEO3373
CUS39273,GEO5465
CUS39274,GEO6013
CUS39275,GEO093
CUS39276,GEO3082
CUS39277,GEO8352
CUS39278,GEO292
CUS39279,GEO12635
CUS39280,GEO4907
CUS39281,GEO7231
CUS39282,GEO8306
CUS39283,GEO14789
CUS39284,GEO4502
CUS39285,GEO17774
CUS39286,GEO14519
CUS39287,GEO18443
CUS39288,GEO4675
CUS39289,GEO7852
CUS39290,GEO5190
CUS39291,GEO2695
CUS39292,GEO4351
CUS39293,GEO16789
CUS39294,GEO4357
CUS39295,GEO5354
CUS39296,GEO6199
CUS39297,GEO6054
CUS39298,GEO5021
CUS39299,GEO2695
CUS39300,GEO3050
CUS39301,GEO8092
CUS39302,GEO6642
CUS39303,GEO6661
CUS39304,GEO7718
CUS39305,GEO13625
CUS39306,GEO5379
CUS39307,GEO16117
CUS39308,GEO6152
CUS39309,GEO013
CUS39310,GEO10565
CUS39311,GEO3027
CUS39312,GEO1773
CUS39313,GEO3082
CUS39314,GEO12397
CUS39315,GEO12172
CUS39316,GEO6484
CUS39317,GEO4298
CUS39318,GEO6832
CUS39319,GEO5475
CUS39320,GEO4360
CUS39321,GEO6629
CUS39322,GEO11194
CUS39323,GEO7519
CUS39324,GEO13726
CUS39325,GEO3314
CUS39326,GEO3110
CUS39327,GEO3555
CUS39328,GEO3083
CUS39329,GEO18492
CUS39330,GEO8520
CUS39331,GEO17961
CUS39332,GEO14979
CUS39333,GEO4265
CUS39334,GEO18627
CUS39335,GEO8894
CUS39336,GEO8067
CUS39337,GEO3688
CUS39338,GEO11927
CUS39339,GEO17461
CUS39340,GEO9240
CUS39341,GEO6638
CUS39342,GEO3525
CUS39343,GEO4927
CUS39344,GEO5300
CUS39345,GEO5587
CUS39346,GEO743
CUS39347,GEO8106
CUS39348,GEO2859
CUS39349,GEO17843
CUS39350,GEO18969
CUS39351,GEO2025
CUS39352,GEO8293
CUS39353,GEO8256
CUS39354,GEO17348
CUS39355,GEO6630
CUS39356,GEO7495
CUS39357,GEO1586
CUS39358,GEO2054
CUS39359,GEO15807
CUS39360,GEO16609
CUS39361,GEO2322
CUS39362,GEO4973
CUS39363,GEO12520
CUS39364,GEO7236
CUS39365,GEO10927
CUS39366,GEO6876
CUS39367,GEO6399
CUS39368,GEO10308
CUS39369,GEO6004
CUS39370,GEO18115
CUS39371,GEO3539
CUS39372,GEO4658
CUS39373,GEO13795
CUS39374,GEO16577
CUS39375,GEO18164
CUS39376,GEO6383
CUS39377,GEO18944
CUS39378,GEO6442
CUS39379,GEO4923
CUS39380,GEO17471
CUS39381,GEO8164
CUS39382,GEO16732
CUS39383,GEO1597
CUS39384,GEO4826
CUS39385,GEO11140
CUS39386,GEO17939
CUS39387,GEO3872
CUS39388,GEO5045
CUS39389,GEO18942
CUS39390,GEO4836
CUS39391,GEO18289
CUS39392,GEO2701
CUS39393,GEO6003
CUS39394,GEO17606
CUS39395,GEO4263
CUS39396,GEO3921
CUS39397,GEO444
CUS39398,GEO14509
CUS39399,GEO3575
CUS39400,GEO7556
CUS39401,GEO2514
CUS39402,GEO990
CUS39403,GEO2279
CUS39404,GEO15111
CUS39405,GEO15527
CUS39406,GEO6664
CUS39407,GEO8383
CUS39408,GEO3239
CUS39409,GEO9372
CUS39410,GEO16529
CUS39411,GEO8741
CUS39412,GEO3309
CUS39413,GEO635
CUS39414,GEO9433
CUS39415,GEO16326
CUS39416,GEO16313
CUS39417,GEO7787
CUS39418,GEO3111
CUS39419,GEO4830
CUS39420,GEO984
CUS39421,GEO16976
CUS39422,GEO11068
CUS39423,GEO3102
CUS39424,GEO8520
CUS39425,GEO6544
CUS39426,GEO6623
CUS39427,GEO3116
CUS39428,GEO6842
CUS39429,GEO3059
CUS39430,GEO6605
CUS39431,GEO14978
CUS39432,GEO6600
CUS39433,GEO2120
CUS39434,GEO6306
CUS39435,GEO4858
CUS39436,GEO8086
CUS39437,GEO9315
CUS39438,GEO2611
CUS39439,GEO7302
CUS39440,GEO9811
CUS39441,GEO8459
CUS39442,GEO18001
CUS39443,GEO14265
CUS39444,GEO6672
CUS39445,GEO9983
CUS39446,GEO9603
CUS39447,GEO7782
CUS39448,GEO1154
CUS39449,GEO18025
CUS39450,GEO4860
CUS39451,GEO4944
CUS39452,GEO2335
CUS39453,GEO5169
CUS39454,GEO4906
CUS39455,GEO7782
CUS39456,GEO11622
CUS39457,GEO14358
CUS39458,GEO17467
CUS39459,GEO16228
CUS39460,GEO4126
CUS39461,GEO8694
CUS39462,GEO4830
CUS39463,GEO15229
CUS39464,GEO2135
CUS39465,GEO1188
CUS39466,GEO10202
CUS39467,GEO2248
CUS39468,GEO6368
CUS39469,GEO15057
CUS39470,GEO9520
CUS39471,GEO16724
CUS39472,GEO17347
CUS39473,GEO8480
CUS39474,GEO3514
CUS39475,GEO6636
CUS39476,GEO5046
CUS39477,GEO16281
CUS39478,GEO5888
CUS39479,GEO7028
CUS39480,GEO5678
CUS39481,GEO1109
CUS39482,GEO11852
CUS39483,GEO7545
CUS39484,GEO6134
CUS39485,GEO2337
CUS39486,GEO17751
CUS39487,GEO10932
CUS39488,GEO6015
CUS39489,GEO14933
CUS39490,GEO10545
CUS39491,GEO10145
CUS39492,GEO11128
CUS39493,GEO648
CUS39494,GEO2090
CUS39495,GEO2928
CUS39496,GEO6975
CUS39497,GEO5270
CUS39498,GEO11023
CUS39499,GEO10613
CUS39500,GEO4272
CUS39501,GEO3368
CUS39502,GEO14351
CUS39503,GEO3900
CUS39504,GEO8991
CUS39505,GEO6874
CUS39506,GEO14278
CUS39507,GEO14542
CUS39508,GEO4980
CUS39509,GEO6849
CUS39510,GEO17141
CUS39511,GEO11677
CUS39512,GEO9949
CUS39513,GEO3229
CUS39514,GEO4630
CUS39515,GEO18454
CUS39516,GEO17935
CUS39517,GEO5181
CUS39518,GEO12189
CUS39519,GEO6414
CUS39520,GEO15809
CUS39521,GEO15273
CUS39522,GEO8888
CUS39523,GEO4613
CUS39524,GEO4087
CUS39525,GEO15501
CUS39526,GEO9467
CUS39527,GEO15932
CUS39528,GEO7379
CUS39529,GEO14485
CUS39530,GEO8946
CUS39531,GEO3122
CUS39532,GEO14309
CUS39533,GEO6700
CUS39534,GEO7581
CUS39535,GEO18592
CUS39536,GEO16005
CUS39537,GEO5268
CUS39538,GEO10290
CUS39539,GEO17485
CUS39540,GEO2341
CUS39541,GEO6406
CUS39542,GEO16675
CUS39543,GEO7046
CUS39544,GEO4612
CUS39545,GEO4826
CUS39546,GEO13622
CUS39547,GEO1530
CUS39548,GEO9305
CUS39549,GEO17083
CUS39550,GEO5139
CUS39551,GEO10889
CUS39552,GEO16319
CUS39553,GEO8965
CUS39554,GEO8915
CUS39555,GEO5692
CUS39556,GEO1666
CUS39557,GEO8930
CUS39558,GEO2253
CUS39559,GEO5289
CUS39560,GEO4502
CUS39561,GEO5987
CUS39562,GEO5270
CUS39563,GEO519
CUS39564,GEO6995
CUS39565,GEO7685
CUS39566,GEO6047
CUS39567,GEO9859
CUS39568,GEO4830
CUS39569,GEO18175
CUS39570,GEO7392
CUS39571,GEO5499
CUS39572,GEO6650
CUS39573,GEO3454
CUS39574,GEO18588
CUS39575,GEO080
CUS39576,GEO2406
CUS39577,GEO8343
CUS39578,GEO7763
CUS39579,GEO2865
CUS39580,GEO14336
CUS39581,GEO697
CUS39582,GEO2226
CUS39583,GEO17292
CUS39584,GEO3766
CUS39585,GEO3620
CUS39586,GEO14229
CUS39587,GEO8095
CUS39588,GEO5579
CUS39589,GEO5681
CUS39590,GEO2950
CUS39591,GEO4637
CUS39592,GEO17938
CUS39593,GEO5341
CUS39594,GEO16777
CUS39595,GEO8151
CUS39596,GEO4815
CUS39597,GEO4848
CUS39598,GEO5909
CUS39599,GEO6668
CUS39600,GEO1763
CUS39601,GEO8254
CUS39602,GEO9561
CUS39603,GEO4998
CUS39604,GEO2758
CUS39605,GEO8092
CUS39606,GEO5443
CUS39607,GEO13609
CUS39608,GEO14309
CUS39609,GEO11147
CUS39610,GEO17105
CUS39611,GEO16396
CUS39612,GEO5421
CUS39613,GEO8963
CUS39614,GEO13658
CUS39615,GEO1870
CUS39616,GEO4516
CUS39617,GEO11691
CUS39618,GEO8586
CUS39619,GEO9758
CUS39620,GEO5880
CUS39621,GEO16403
CUS39622,GEO4957
CUS39623,GEO13742
CUS39624,GEO14940
CUS39625,GEO4364
CUS39626,GEO6375
CUS39627,GEO18938
CUS39628,GEO4823
CUS39629,GEO9337
CUS39630,GEO4214
CUS39631,GEO2513
CUS39632,GEO4602
CUS39633,GEO7635
CUS39634,GEO8965
CUS39635,GEO4440
CUS39636,GEO7904
CUS39637,GEO6655
CUS39638,GEO860
CUS39639,GEO2267
CUS39640,GEO13722
CUS39641,GEO7425
CUS39642,GEO17289
CUS39643,GEO14461
CUS39644,GEO4275
CUS39645,GEO6664
CUS39646,GEO17484
CUS39647,GEO6580
CUS39648,GEO4837
CUS39649,GEO9977
CUS39650,GEO9526
CUS39651,GEO6823
CUS39652,GEO16895
CUS39653,GEO16329
CUS39654,GEO18103
CUS39655,GEO6402
CUS39656,GEO11940
CUS39657,GEO8167
CUS39658,GEO8001
CUS39659,GEO4104
CUS39660,GEO4911
CUS39661,GEO2087
CUS39662,GEO17498
CUS39663,GEO12439
CUS39664,GEO6670
CUS39665,GEO2405
CUS39666,GEO10145
CUS39667,GEO17918
CUS39668,GEO14880
CUS39669,GEO4287
CUS39670,GEO8916
CUS39671,GEO5115
CUS39672,GEO5302
CUS39673,GEO2816
CUS39674,GEO10809
CUS39675,GEO7045
CUS39676,GEO2324
CUS39677,GEO4262
CUS39678,GEO3110
CUS39679,GEO10792
CUS39680,GEO11214
CUS39681,GEO18271
CUS39682,GEO17855
CUS39683,GEO11395
CUS39684,GEO5408
CUS39685,GEO9016
CUS39686,GEO18500
CUS39687,GEO7519
CUS39688,GEO4921
CUS39689,GEO7238
CUS39690,GEO3582
CUS39691,GEO16987
CUS39692,GEO270
CUS39693,GEO9549
CUS39694,GEO6592
CUS39695,GEO13778
CUS39696,GEO9409
CUS39697,GEO4601
CUS39698,GEO2611
CUS39699,GEO8241
CUS39700,GEO14986
CUS39701,GEO3156
CUS39702,GEO16567
CUS39703,GEO5332
CUS39704,GEO6097
CUS39705,GEO9116
CUS39706,GEO253
CUS39707,GEO2400
CUS39708,GEO7946
CUS39709,GEO17358
CUS39710,GEO6589
CUS39711,GEO4858
CUS39712,GEO14002
CUS39713,GEO1010
CUS39714,GEO4539
CUS39715,GEO3476
CUS39716,GEO16628
CUS39717,GEO15377
CUS39718,GEO16144
CUS39719,GEO7946
CUS39720,GEO195
CUS39721,GEO17276
CUS39722,GEO3111
CUS39723,GEO17378
CUS39724,GEO6580
CUS39725,GEO5575
CUS39726,GEO2091
CUS39727,GEO11839
CUS39728,GEO14784
CUS39729,GEO18585
CUS39730,GEO3194
CUS39731,GEO6465
CUS39732,GEO833
CUS39733,GEO12661
CUS39734,GEO12916
CUS39735,GEO6457
CUS39736,GEO14449
CUS39737,GEO9314
CUS39738,GEO10639
CUS39739,GEO17516
CUS39740,GEO7253
CUS39741,GEO9539
CUS39742,GEO5748
CUS39743,GEO209
CUS39744,GEO15420
CUS39745,GEO5117
CUS39746,GEO14995
CUS39747,GEO5116
CUS39748,GEO11793
CUS39749,GEO10200
CUS39750,GEO18225
CUS39751,GEO13857
CUS39752,GEO8107
CUS39753,GEO15810
CUS39754,GEO9503
CUS39755,GEO5787
CUS39756,GEO2348
CUS39757,GEO13015
CUS39758,GEO1836
CUS39759,GEO10738
CUS39760,GEO2118
CUS39761,GEO8395
CUS39762,GEO9516
CUS39763,GEO5101
CUS39764,GEO2717
CUS39765,GEO2756
CUS39766,GEO18777
CUS39767,GEO12497
CUS39768,GEO16512
CUS39769,GEO6654
CUS39770,GEO15968
CUS39771,GEO9122
CUS39772,GEO6461
CUS39773,GEO16898
CUS39774,GEO4542
CUS39775,GEO14541
CUS39776,GEO17887
CUS39777,GEO1882
CUS39778,GEO2280
CUS39779,GEO12512
CUS39780,GEO4174
CUS39781,GEO17713
CUS39782,GEO9519
CUS39783,GEO8045
CUS39784,GEO17971
CUS39785,GEO8381
CUS39786,GEO3471
CUS39787,GEO2654
CUS39788,GEO18775
CUS39789,GEO6922
CUS39790,GEO9720
CUS39791,GEO17957
CUS39792,GEO953
CUS39793,GEO914
CUS39794,GEO13826
CUS39795,GEO17269
CUS39796,GEO5437
CUS39797,GEO3960
CUS39798,GEO3589
CUS39799,GEO4529
CUS39800,GEO6712
CUS39801,GEO4186
CUS39802,GEO3617
CUS39803,GEO16393
CUS39804,GEO6664
CUS39805,GEO6399
CUS39806,GEO15777
CUS39807,GEO16255
CUS39808,GEO1774
CUS39809,GEO14523
CUS39810,GEO6378
CUS39811,GEO3959
CUS39812,GEO4364
CUS39813,GEO5144
CUS39814,GEO5640
CUS39815,GEO1478
CUS39816,GEO3457
CUS39817,GEO14699
CUS39818,GEO5341
CUS39819,GEO11865
CUS39820,GEO15551
CUS39821,GEO13015
CUS39822,GEO10241
CUS39823,GEO6097
CUS39824,GEO9767
CUS39825,GEO2547
CUS39826,GEO9318
CUS39827,GEO6507
CUS39828,GEO8327
CUS39829,GEO17539
CUS39830,GEO17812
CUS39831,GEO16289
CUS39832,GEO703
CUS39833,GEO2439
CUS39834,GEO16301
CUS39835,GEO3338
CUS39836,GEO2540
CUS39837,GEO16453
CUS39838,GEO17560
CUS39839,GEO18032
CUS39840,GEO8898
CUS39841,GEO2421
CUS39842,GEO5897
CUS39843,GEO8204
CUS39844,GEO6690
CUS39845,GEO7115
CUS39846,GEO1102
CUS39847,GEO17957
CUS39848,GEO15260
CUS39849,GEO4923
CUS39850,GEO17265
CUS39851,GEO1598
CUS39852,GEO15305
CUS39853,GEO3956
CUS39854,GEO4980
CUS39855,GEO6312
CUS39856,GEO5141
CUS39857,GEO4369
CUS39858,GEO17576
CUS39859,GEO17912
CUS39860,GEO2749
CUS39861,GEO13809
CUS39862,GEO4848
CUS39863,GEO8741
CUS39864,GEO16833
CUS39865,GEO6030
CUS39866,GEO7425
CUS39867,GEO5249
CUS39868,GEO6380
CUS39869,GEO17758
CUS39870,GEO17280
CUS39871,GEO17400
CUS39872,GEO8069
CUS39873,GEO9538
CUS39874,GEO17728
CUS39875,GEO5269
CUS39876,GEO16072
CUS39877,GEO1964
CUS39878,GEO8921
CUS39879,GEO7263
CUS39880,GEO11501
CUS39881,GEO10999
CUS39882,GEO6446
CUS39883,GEO10186
CUS39884,GEO2226
CUS39885,GEO6203
CUS39886,GEO17754
CUS39887,GEO10201
CUS39888,GEO14901
CUS39889,GEO2691
CUS39890,GEO5173
CUS39891,GEO9581
CUS39892,GEO7951
CUS39893,GEO11467
CUS39894,GEO7449
CUS39895,GEO9307
CUS39896,GEO9779
CUS39897,GEO908
CUS39898,GEO5838
CUS39899,GEO6647
CUS39900,GEO9745
CUS39901,GEO3570
CUS39902,GEO2726
CUS39903,GEO13765
CUS39904,GEO7900
CUS39905,GEO2951
CUS39906,GEO6004
CUS39907,GEO8767
CUS39908,GEO18062
CUS39909,GEO4173
CUS39910,GEO8204
CUS39911,GEO10186
CUS39912,GEO984
CUS39913,GEO15477
CUS39914,GEO14163
CUS39915,GEO8095
CUS39916,GEO5761
CUS39917,GEO6588
CUS39918,GEO16219
CUS39919,GEO3973
CUS39920,GEO16222
CUS39921,GEO6639
CUS39922,GEO12985
CUS39923,GEO16259
CUS39924,GEO14404
CUS39925,GEO5357
CUS39926,GEO8886
CUS39927,GEO2133
CUS39928,GEO9709
CUS39929,GEO2793
CUS39930,GEO10792
CUS39931,GEO13369
CUS39932,GEO1660
CUS39933,GEO4777
CUS39934,GEO18514
CUS39935,GEO5249
CUS39936,GEO3799
CUS39937,GEO209
CUS39938,GEO10594
CUS39939,GEO4864
CUS39940,GEO6487
CUS39941,GEO7253
CUS39942,GEO18444
CUS39943,GEO18579
CUS39944,GEO618
CUS39945,GEO18059
CUS39946,GEO16437
CUS39947,GEO4691
CUS39948,GEO183
CUS39949,GEO1010
CUS39950,GEO6394
CUS39951,GEO4904
CUS39952,GEO5234
CUS39953,GEO16361
CUS39954,GEO2927
CUS39955,GEO4508
CUS39956,GEO4755
CUS39957,GEO4363
CUS39958,GEO5332
CUS39959,GEO9204
CUS39960,GEO3508
CUS39961,GEO13581
CUS39962,GEO6586
CUS39963,GEO3096
CUS39964,GEO4948
CUS39965,GEO16240
CUS39966,GEO18895
CUS39967,GEO2421
CUS39968,GEO9870
CUS39969,GEO2654
CUS39970,GEO8063
CUS39971,GEO3509
CUS39972,GEO6420
CUS39973,GEO7783
CUS39974,GEO9586
CUS39975,GEO4884
CUS39976,GEO4066
CUS39977,GEO7670
CUS39978,GEO6736
CUS39979,GEO6585
CUS39980,GEO9307
CUS39981,GEO18777
CUS39982,GEO3263
CUS39983,GEO17293
CUS39984,GEO3824
CUS39985,GEO10961
CUS39986,GEO18200
CUS39987,GEO9184
CUS39988,GEO3001
CUS39989,GEO8174
CUS39990,GEO4900
CUS39991,GEO5433
CUS39992,GEO9503
CUS39993,GEO5909
CUS39994,GEO18989
CUS39995,GEO1850
CUS39996,GEO159
CUS39997,GEO192
CUS39998,GEO6839
CUS39999,GEO3302
CUS40000,GEO345
CUS40001,GEO5995
CUS40002,GEO5307
CUS40003,GEO15442
CUS40004,GEO1536
CUS40005,GEO1337
CUS40006,GEO8908
CUS40007,GEO5138
CUS40008,GEO3770
CUS40009,GEO16327
CUS40010,GEO10435
CUS40011,GEO13833
CUS40012,GEO3871
CUS40013,GEO17924
CUS40014,GEO6826
CUS40015,GEO8425
CUS40016,GEO15234
CUS40017,GEO4920
CUS40018,GEO5555
CUS40019,GEO4286
CUS40020,GEO15656
CUS40021,GEO5005
CUS40022,GEO3345
CUS40023,GEO4111
CUS40024,GEO7582
CUS40025,GEO8694
CUS40026,GEO802
CUS40027,GEO2091
CUS40028,GEO17637
CUS40029,GEO5919
CUS40030,GEO3512
CUS40031,GEO14877
CUS40032,GEO18311
CUS40033,GEO5151
CUS40034,GEO6241
CUS40035,GEO4980
CUS40036,GEO4265
CUS40037,GEO8118
CUS40038,GEO3352
CUS40039,GEO4536
CUS40040,GEO16615
CUS40041,GEO17782
CUS40042,GEO7374
CUS40043,GEO4655
CUS40044,GEO18455
CUS40045,GEO8569
CUS40046,GEO14353
CUS40047,GEO6723
CUS40048,GEO556
CUS40049,GEO6366
CUS40050,GEO4536
CUS40051,GEO4987
CUS40052,GEO4829
CUS40053,GEO6427
CUS40054,GEO10077
CUS40055,GEO1787
CUS40056,GEO3042
CUS40057,GEO14500
CUS40058,GEO8205
CUS40059,GEO5368
CUS40060,GEO2398
CUS40061,GEO5681
CUS40062,GEO3121
CUS40063,GEO8189
CUS40064,GEO3804
CUS40065,GEO8327
CUS40066,GEO3691
CUS40067,GEO2500
CUS40068,GEO17949
CUS40069,GEO4949
CUS40070,GEO9526
CUS40071,GEO14982
CUS40072,GEO15866
CUS40073,GEO4538
CUS40074,GEO4505
CUS40075,GEO2319
CUS40076,GEO15738
CUS40077,GEO15247
CUS40078,GEO3239
CUS40079,GEO14029
CUS40080,GEO2441
CUS40081,GEO8903
CUS40082,GEO6444
CUS40083,GEO6670
CUS40084,GEO14545
CUS40085,GEO1762
CUS40086,GEO4985
CUS40087,GEO17887
CUS40088,GEO16889
CUS40089,GEO6873
CUS40090,GEO1398
CUS40091,GEO4714
CUS40092,GEO3099
CUS40093,GEO8061
CUS40094,GEO846
CUS40095,GEO15448
CUS40096,GEO10229
CUS40097,GEO4549
CUS40098,GEO15907
CUS40099,GEO16609
CUS40100,GEO8021
CUS40101,GEO10570
CUS40102,GEO10706
CUS40103,GEO2284
CUS40104,GEO6650
CUS40105,GEO6648
CUS40106,GEO8818
CUS40107,GEO534
CUS40108,GEO4670
CUS40109,GEO4182
CUS40110,GEO17161
CUS40111,GEO4567
CUS40112,GEO2042
CUS40113,GEO8099
CUS40114,GEO239
CUS40115,GEO3560
CUS40116,GEO6390
CUS40117,GEO7648
CUS40118,GEO5831
CUS40119,GEO9311
CUS40120,GEO7329
CUS40121,GEO9238
CUS40122,GEO16532
CUS40123,GEO6849
CUS40124,GEO6636
CUS40125,GEO3467
CUS40126,GEO9183
CUS40127,GEO17112
CUS40128,GEO4802
CUS40129,GEO8580
CUS40130,GEO4283
CUS40131,GEO5260
CUS40132,GEO16367
CUS40133,GEO17926
CUS40134,GEO10944
CUS40135,GEO599
CUS40136,GEO5306
CUS40137,GEO8897
CUS40138,GEO4971
CUS40139,GEO4553
CUS40140,GEO5318
CUS40141,GEO18660
CUS40142,GEO1701
CUS40143,GEO10290
CUS40144,GEO1379
CUS40145,GEO6696
CUS40146,GEO4567
CUS40147,GEO13104
CUS40148,GEO14441
CUS40149,GEO3632
CUS40150,GEO17728
CUS40151,GEO242
CUS40152,GEO8493
CUS40153,GEO16353
CUS40154,GEO18094
CUS40155,GEO13694
CUS40156,GEO16226
CUS40157,GEO14386
CUS40158,GEO8175
CUS40159,GEO16352
CUS40160,GEO8963
CUS40161,GEO4489
CUS40162,GEO4084
CUS40163,GEO7062
CUS40164,GEO18926
CUS40165,GEO7720
CUS40166,GEO9143
CUS40167,GEO18734
CUS40168,GEO10652
CUS40169,GEO5584
CUS40170,GEO13239
CUS40171,GEO1839
CUS40172,GEO587
CUS40173,GEO17458
CUS40174,GEO6387
CUS40175,GEO15258
CUS40176,GEO1398
CUS40177,GEO2701
CUS40178,GEO8153
CUS40179,GEO16727
CUS40180,GEO7128
CUS40181,GEO14266
CUS40182,GEO2750
CUS40183,GEO4096
CUS40184,GEO16295
CUS40185,GEO4615
CUS40186,GEO9214
CUS40187,GEO5072
CUS40188,GEO4933
CUS40189,GEO3170
CUS40190,GEO6195
CUS40191,GEO10069
CUS40192,GEO14366
