orderpayment_id_pref,order_id_pref,payment_sequential,payment_type,payment_installments,payment_value
PAY62401,ORD9178,1,credit_card,2,82.9
PAY62402,ORD21478,1,credit_card,1,115.37
PAY62403,ORD80748,1,credit_card,3,43.09
PAY62404,ORD174,1,credit_card,1,74.74
PAY62405,ORD98174,1,credit_card,1,164.08
PAY62406,ORD13783,1,voucher,1,64.72
PAY62407,ORD73838,1,credit_card,8,302.24
PAY62408,ORD89177,1,credit_card,3,34.23
PAY62409,ORD5451,1,credit_card,3,74.16
PAY62410,ORD32323,1,boleto,1,6081.54
PAY62411,ORD20080,2,credit_card,8,141.37
PAY62412,ORD81391,1,credit_card,4,49.42
PAY62413,ORD52781,1,credit_card,10,129.03
PAY62414,ORD39931,2,voucher,1,108.09
PAY62415,ORD1232,1,credit_card,1,52.58
PAY62416,ORD4003,1,boleto,1,55.0
PAY62417,ORD48420,1,debit_card,1,177.89
PAY62418,ORD12341,1,boleto,1,36.35
PAY62419,ORD34544,2,voucher,1,5.94
PAY62420,ORD92586,1,credit_card,8,236.54
PAY62421,ORD95703,1,credit_card,2,101.73
PAY62422,ORD83590,1,credit_card,4,84.12
PAY62423,ORD77514,1,boleto,1,505.12
PAY62424,ORD88173,1,debit_card,1,150.19
PAY62425,ORD78579,1,credit_card,4,176.56
PAY62426,ORD11019,1,credit_card,1,44.1
PAY62427,ORD13799,1,boleto,1,159.73
PAY62428,ORD96316,1,credit_card,3,132.37
PAY62429,ORD53893,1,credit_card,1,63.83
PAY62430,ORD18776,1,boleto,1,98.84
PAY62431,ORD26382,1,boleto,1,180.03
PAY62432,ORD23894,1,boleto,1,110.18
PAY62433,ORD20281,1,credit_card,1,51.14
PAY62434,ORD40674,1,credit_card,2,40.0
PAY62435,ORD67033,1,boleto,1,92.57
PAY62436,ORD4768,1,credit_card,3,70.55
PAY62437,ORD2924,1,credit_card,1,48.52
PAY62438,ORD66946,1,credit_card,2,110.66
PAY62439,ORD62817,1,credit_card,2,87.43
PAY62440,ORD1318,1,credit_card,4,56.5
PAY62441,ORD43960,1,credit_card,2,77.99
PAY62442,ORD22795,1,boleto,1,200.36
PAY62443,ORD20380,1,credit_card,3,179.24
PAY62444,ORD53716,1,credit_card,10,108.81
PAY62445,ORD81706,1,credit_card,5,142.11
PAY62446,ORD82903,1,boleto,1,127.6
PAY62447,ORD29271,1,credit_card,1,174.68
PAY62448,ORD21070,1,credit_card,5,102.18
PAY62449,ORD30989,1,debit_card,1,162.55
PAY62450,ORD65341,1,boleto,1,35.38
PAY62451,ORD57512,1,voucher,1,81.89
PAY62452,ORD98207,1,credit_card,3,168.93
PAY62453,ORD52933,1,credit_card,10,286.34
PAY62454,ORD58539,1,credit_card,3,77.89
PAY62455,ORD55653,1,boleto,1,148.83
PAY62456,ORD60667,1,credit_card,4,44.09
PAY62457,ORD73519,1,credit_card,4,43.22
PAY62458,ORD80665,1,credit_card,1,29.95
PAY62459,ORD40697,1,credit_card,8,496.4
PAY62460,ORD51964,1,credit_card,2,29.29
PAY62461,ORD55427,1,credit_card,1,9.6
PAY62462,ORD69858,1,boleto,1,52.92
PAY62463,ORD49530,1,credit_card,1,47.91
PAY62464,ORD86503,1,boleto,1,114.36
PAY62465,ORD9170,1,credit_card,1,47.4
PAY62466,ORD82403,1,credit_card,2,144.22
PAY62467,ORD73179,1,credit_card,5,123.27
PAY62468,ORD13098,1,boleto,1,70.91
PAY62469,ORD29082,1,boleto,1,757.42
PAY62470,ORD66392,1,credit_card,2,36.12
PAY62471,ORD89118,1,credit_card,3,263.65
PAY62472,ORD53995,1,credit_card,8,549.7
PAY62473,ORD75248,1,boleto,1,227.56
PAY62474,ORD30469,1,credit_card,1,155.71
PAY62475,ORD37267,1,credit_card,1,56.08
PAY62476,ORD36577,1,credit_card,2,142.2
PAY62477,ORD87234,1,credit_card,3,38.72
PAY62478,ORD74965,1,credit_card,1,34.76
PAY62479,ORD35051,1,credit_card,1,16.29
PAY62480,ORD93624,1,credit_card,1,19.29
PAY62481,ORD78360,2,voucher,1,19.58
PAY62482,ORD16414,1,credit_card,3,268.2
PAY62483,ORD85940,1,boleto,1,169.23
PAY62484,ORD15223,1,credit_card,6,67.76
PAY62485,ORD25977,1,credit_card,9,198.57
PAY62486,ORD37206,1,credit_card,10,112.7
PAY62487,ORD57456,1,boleto,1,225.21
PAY62488,ORD27799,1,boleto,1,78.91
PAY62489,ORD35412,1,credit_card,3,39.5
PAY62490,ORD3943,1,credit_card,10,549.03
PAY62491,ORD36190,1,credit_card,5,412.76
PAY62492,ORD67087,1,credit_card,2,148.15
PAY62493,ORD7047,1,credit_card,2,118.35
PAY62494,ORD30656,1,credit_card,5,119.72
PAY62495,ORD15414,1,credit_card,10,123.27
PAY62496,ORD70781,1,credit_card,1,54.38
PAY62497,ORD28882,1,credit_card,2,61.1
PAY62498,ORD35771,1,credit_card,4,41.72
PAY62499,ORD85444,1,boleto,1,154.38
PAY62500,ORD10989,1,credit_card,1,50.84
PAY62501,ORD24191,1,credit_card,2,62.6
PAY62502,ORD15182,1,credit_card,1,192.55
PAY62503,ORD30567,1,credit_card,6,66.82
PAY62504,ORD45886,1,credit_card,1,45.09
PAY62505,ORD89702,1,credit_card,1,163.31
PAY62506,ORD97771,1,credit_card,2,26.05
PAY62507,ORD37729,1,credit_card,1,82.91
PAY62508,ORD59768,1,credit_card,8,95.21
PAY62509,ORD6121,1,credit_card,1,28.5
PAY62510,ORD78107,1,boleto,1,95.56
PAY62511,ORD9423,2,voucher,1,25.0
PAY62512,ORD84475,5,voucher,1,8.31
PAY62513,ORD17097,1,credit_card,2,247.76
PAY62514,ORD33529,1,credit_card,7,74.2
PAY62515,ORD82833,1,credit_card,2,108.96
PAY62516,ORD92990,1,credit_card,2,198.0
PAY62517,ORD78514,1,credit_card,8,530.16
PAY62518,ORD55624,1,credit_card,1,180.32
PAY62519,ORD52690,1,boleto,1,425.24
PAY62520,ORD80224,1,boleto,1,53.14
PAY62521,ORD92547,1,boleto,1,395.8
PAY62522,ORD17112,1,credit_card,2,123.07
PAY62523,ORD47225,1,boleto,1,55.53
PAY62524,ORD26546,1,credit_card,6,615.01
PAY62525,ORD87907,1,credit_card,1,76.66
PAY62526,ORD38412,1,credit_card,3,106.21
PAY62527,ORD87866,1,credit_card,3,113.34
PAY62528,ORD5570,1,credit_card,1,67.06
PAY62529,ORD24637,1,credit_card,10,142.63
PAY62530,ORD63123,1,credit_card,2,70.63
PAY62531,ORD60549,1,credit_card,9,147.02
PAY62532,ORD82677,1,credit_card,2,89.63
PAY62533,ORD93874,1,credit_card,3,176.88
PAY62534,ORD22614,1,voucher,1,36.88
PAY62535,ORD52614,1,credit_card,2,51.75
PAY62536,ORD28419,1,credit_card,5,69.18
PAY62537,ORD38350,1,credit_card,2,116.94
PAY62538,ORD43183,1,credit_card,1,121.08
PAY62539,ORD37223,1,credit_card,1,80.56
PAY62540,ORD27955,1,boleto,1,99.95
PAY62541,ORD26514,1,credit_card,3,115.81
PAY62542,ORD15982,1,boleto,1,87.64
PAY62543,ORD45210,1,credit_card,1,44.1
PAY62544,ORD72933,1,credit_card,4,286.09
PAY62545,ORD29341,1,credit_card,1,1.48
PAY62546,ORD33045,1,credit_card,1,89.67
PAY62547,ORD86687,1,credit_card,1,83.41
PAY62548,ORD4284,1,credit_card,2,80.91
PAY62549,ORD13865,1,boleto,1,180.76
PAY62550,ORD47727,1,boleto,1,32.1
PAY62551,ORD44261,1,credit_card,6,75.07
PAY62552,ORD48428,1,credit_card,1,190.22
PAY62553,ORD64848,1,credit_card,1,92.6
PAY62554,ORD87438,1,boleto,1,99.34
PAY62555,ORD33843,1,credit_card,2,173.53
PAY62556,ORD7567,1,credit_card,10,280.16
PAY62557,ORD53580,1,credit_card,1,44.09
PAY62558,ORD41068,1,boleto,1,372.99
PAY62559,ORD27063,12,voucher,1,9.76
PAY62560,ORD42160,2,credit_card,1,7.47
PAY62561,ORD18605,1,credit_card,8,167.36
PAY62562,ORD99300,1,voucher,1,28.7
PAY62563,ORD63323,1,credit_card,3,155.05
PAY62564,ORD59327,1,boleto,1,217.86
PAY62565,ORD96019,1,boleto,1,71.42
PAY62566,ORD14365,1,credit_card,1,108.31
PAY62567,ORD92593,1,boleto,1,76.02
PAY62568,ORD94005,1,credit_card,2,209.88
PAY62569,ORD58009,2,voucher,1,36.8
PAY62570,ORD37799,1,credit_card,5,146.0
PAY62571,ORD84445,1,boleto,1,50.0
PAY62572,ORD20553,1,credit_card,1,29.6
PAY62573,ORD42336,1,credit_card,1,95.67
PAY62574,ORD85218,1,credit_card,2,109.5
PAY62575,ORD52834,1,credit_card,2,54.14
PAY62576,ORD13555,1,credit_card,1,69.73
PAY62577,ORD60896,1,credit_card,3,86.25
PAY62578,ORD88222,1,credit_card,1,51.09
PAY62579,ORD18051,1,credit_card,1,215.01
PAY62580,ORD17919,1,credit_card,10,622.86
PAY62581,ORD28262,1,credit_card,2,70.49
PAY62582,ORD40572,1,credit_card,1,51.1
PAY62583,ORD56761,1,credit_card,5,228.52
PAY62584,ORD23317,1,credit_card,2,115.35
PAY62585,ORD44047,1,boleto,1,63.6
PAY62586,ORD30963,1,credit_card,3,46.7
PAY62587,ORD31802,1,credit_card,5,175.02
PAY62588,ORD21678,1,credit_card,1,5.27
PAY62589,ORD87732,1,credit_card,7,181.77
PAY62590,ORD57113,1,credit_card,1,90.73
PAY62591,ORD31319,1,boleto,1,30.0
PAY62592,ORD30617,1,credit_card,1,56.39
PAY62593,ORD8043,1,boleto,1,47.78
PAY62594,ORD72204,1,credit_card,9,307.3
PAY62595,ORD11645,1,credit_card,15,256.87
PAY62596,ORD51321,1,credit_card,3,106.16
PAY62597,ORD36411,1,credit_card,8,159.95
PAY62598,ORD67116,1,credit_card,4,82.55
PAY62599,ORD97318,1,credit_card,5,166.71
PAY62600,ORD79146,1,boleto,1,55.69
PAY62601,ORD30978,1,credit_card,1,8.18
PAY62602,ORD13147,1,boleto,1,58.84
PAY62603,ORD23565,1,credit_card,3,218.11
PAY62604,ORD97298,1,credit_card,4,113.33
PAY62605,ORD21519,1,credit_card,8,167.29
PAY62606,ORD58263,1,credit_card,10,115.94
PAY62607,ORD28271,1,credit_card,1,106.16
PAY62608,ORD46445,4,voucher,1,81.34
PAY62609,ORD79395,1,credit_card,10,301.16
PAY62610,ORD14387,2,debit_card,1,34.13
PAY62611,ORD69584,1,credit_card,6,143.83
PAY62612,ORD39685,1,boleto,1,100.82
PAY62613,ORD89612,1,credit_card,2,66.99
PAY62614,ORD38998,1,credit_card,5,186.74
PAY62615,ORD16087,1,credit_card,1,32.72
PAY62616,ORD26901,1,credit_card,4,100.77
PAY62617,ORD81752,1,credit_card,1,148.91
PAY62618,ORD92689,1,credit_card,3,33.72
PAY62619,ORD64084,1,credit_card,1,134.5
PAY62620,ORD33645,1,boleto,1,64.67
PAY62621,ORD62263,1,credit_card,1,175.29
PAY62622,ORD40901,1,credit_card,4,111.66
PAY62623,ORD81455,1,credit_card,3,155.86
PAY62624,ORD88230,1,credit_card,5,162.87
PAY62625,ORD1603,1,credit_card,1,30.96
PAY62626,ORD93901,1,boleto,1,52.0
PAY62627,ORD18637,1,credit_card,1,31.38
PAY62628,ORD82272,1,credit_card,1,53.95
PAY62629,ORD3687,1,credit_card,4,46.13
PAY62630,ORD26445,1,credit_card,10,102.03
PAY62631,ORD98840,1,credit_card,1,29.29
PAY62632,ORD64020,1,boleto,1,64.0
PAY62633,ORD76047,1,credit_card,3,886.58
PAY62634,ORD86158,1,credit_card,10,320.11
PAY62635,ORD50626,1,boleto,1,71.82
PAY62636,ORD7872,1,credit_card,1,40.65
PAY62637,ORD52401,1,credit_card,2,117.27
PAY62638,ORD84049,1,credit_card,1,93.19
PAY62639,ORD70706,1,voucher,1,103.26
PAY62640,ORD73121,1,credit_card,3,38.51
PAY62641,ORD219,1,voucher,1,138.09
PAY62642,ORD42598,1,credit_card,3,158.75
PAY62643,ORD6712,1,credit_card,3,117.94
PAY62644,ORD27883,1,credit_card,1,42.58
PAY62645,ORD80138,2,voucher,1,55.0
PAY62646,ORD85928,1,credit_card,8,192.84
PAY62647,ORD55700,1,credit_card,1,63.15
PAY62648,ORD7544,1,credit_card,1,72.18
PAY62649,ORD26877,1,debit_card,1,142.23
PAY62650,ORD21722,1,credit_card,2,119.11
PAY62651,ORD33351,1,credit_card,1,64.07
PAY62652,ORD37667,1,credit_card,3,160.54
PAY62653,ORD56195,1,credit_card,1,92.78
PAY62654,ORD68048,1,credit_card,3,237.29
PAY62655,ORD86063,1,boleto,1,40.1
PAY62656,ORD26235,1,boleto,1,23.29
PAY62657,ORD3714,1,boleto,1,406.23
PAY62658,ORD39513,1,credit_card,2,207.27
PAY62659,ORD4354,1,credit_card,4,235.06
PAY62660,ORD11345,1,credit_card,2,142.06
PAY62661,ORD19702,1,credit_card,2,426.43
PAY62662,ORD67356,1,credit_card,1,151.23
PAY62663,ORD53336,1,credit_card,8,517.59
PAY62664,ORD4370,1,boleto,1,61.69
PAY62665,ORD58179,1,boleto,1,115.57
PAY62666,ORD57187,1,credit_card,8,262.99
PAY62667,ORD51329,1,credit_card,10,1476.07
PAY62668,ORD60076,1,credit_card,3,117.94
PAY62669,ORD87116,1,credit_card,1,102.64
PAY62670,ORD95733,1,credit_card,1,52.92
PAY62671,ORD28462,1,credit_card,5,137.99
PAY62672,ORD91384,1,credit_card,1,203.42
PAY62673,ORD30858,1,credit_card,7,210.29
PAY62674,ORD5099,1,boleto,1,149.0
PAY62675,ORD424,3,voucher,1,0.0
PAY62676,ORD82515,1,credit_card,1,37.13
PAY62677,ORD2043,2,voucher,1,70.46
PAY62678,ORD48404,1,boleto,1,70.16
PAY62679,ORD77769,1,credit_card,3,87.17
PAY62680,ORD69046,1,credit_card,2,100.22
PAY62681,ORD78676,1,credit_card,8,195.0
PAY62682,ORD20818,1,boleto,1,327.17
PAY62683,ORD93268,1,credit_card,8,172.92
PAY62684,ORD26159,1,boleto,1,48.69
PAY62685,ORD82454,1,credit_card,2,56.6
PAY62686,ORD18231,1,credit_card,1,86.54
PAY62687,ORD1917,1,boleto,1,284.9
PAY62688,ORD91208,1,credit_card,2,148.88
PAY62689,ORD61342,1,credit_card,5,103.26
PAY62690,ORD6690,1,credit_card,1,29.69
PAY62691,ORD87385,1,credit_card,10,725.81
PAY62692,ORD39945,1,boleto,1,113.44
PAY62693,ORD14982,1,credit_card,2,87.67
PAY62694,ORD3984,1,credit_card,2,27.25
PAY62695,ORD24831,1,credit_card,3,71.72
PAY62696,ORD35085,1,credit_card,4,250.42
PAY62697,ORD31288,1,credit_card,1,97.45
PAY62698,ORD97600,1,credit_card,1,172.65
PAY62699,ORD9661,1,boleto,1,75.25
PAY62700,ORD78939,1,credit_card,6,67.02
PAY62701,ORD54419,1,boleto,1,167.29
PAY62702,ORD72869,1,boleto,1,225.03
PAY62703,ORD86499,1,credit_card,3,249.39
PAY62704,ORD84874,1,credit_card,3,145.56
PAY62705,ORD6678,1,credit_card,1,33.08
PAY62706,ORD96000,1,credit_card,4,87.64
PAY62707,ORD87423,1,credit_card,1,115.45
PAY62708,ORD34463,1,boleto,1,122.73
PAY62709,ORD71325,1,credit_card,2,71.17
PAY62710,ORD89217,1,credit_card,3,112.9
PAY62711,ORD79740,1,boleto,1,680.26
PAY62712,ORD32447,1,credit_card,2,35.0
PAY62713,ORD1230,1,boleto,1,165.09
PAY62714,ORD45649,1,credit_card,4,85.69
PAY62715,ORD56265,1,boleto,1,82.61
PAY62716,ORD70944,1,boleto,1,198.78
PAY62717,ORD19208,1,credit_card,6,181.25
PAY62718,ORD62814,1,credit_card,2,57.29
PAY62719,ORD26005,1,boleto,1,240.89
PAY62720,ORD15851,1,credit_card,1,53.33
PAY62721,ORD38985,1,credit_card,2,144.66
PAY62722,ORD82528,1,credit_card,6,171.44
PAY62723,ORD89840,1,boleto,1,188.89
PAY62724,ORD85849,1,credit_card,3,110.44
PAY62725,ORD60647,1,credit_card,1,127.37
PAY62726,ORD37670,1,credit_card,1,108.36
PAY62727,ORD7750,2,voucher,1,33.1
PAY62728,ORD25860,1,credit_card,3,175.64
PAY62729,ORD32183,1,credit_card,1,47.92
PAY62730,ORD25105,1,boleto,1,52.25
PAY62731,ORD26009,1,credit_card,1,66.64
PAY62732,ORD46956,1,credit_card,2,41.17
PAY62733,ORD21909,1,credit_card,1,117.08
PAY62734,ORD28682,1,credit_card,1,41.47
PAY62735,ORD48867,1,credit_card,10,226.58
PAY62736,ORD22537,1,credit_card,2,1258.73
PAY62737,ORD76475,1,credit_card,1,149.65
PAY62738,ORD86806,1,credit_card,6,188.07
PAY62739,ORD44752,1,credit_card,3,196.03
PAY62740,ORD47100,2,voucher,1,107.81
PAY62741,ORD97174,1,credit_card,2,197.6
PAY62742,ORD64739,1,credit_card,3,187.91
PAY62743,ORD50478,1,credit_card,8,175.22
PAY62744,ORD24547,1,credit_card,2,153.8
PAY62745,ORD43980,1,voucher,1,105.48
PAY62746,ORD30947,1,credit_card,1,167.29
PAY62747,ORD77905,1,credit_card,7,335.04
PAY62748,ORD32006,1,credit_card,5,117.37
PAY62749,ORD16651,1,credit_card,2,267.41
PAY62750,ORD45009,1,credit_card,4,366.19
PAY62751,ORD94441,1,credit_card,3,35.4
PAY62752,ORD32677,1,credit_card,4,45.09
PAY62753,ORD48637,1,credit_card,2,105.6
PAY62754,ORD72616,1,credit_card,1,111.02
PAY62755,ORD67739,1,boleto,1,35.69
PAY62756,ORD42655,1,credit_card,2,185.84
PAY62757,ORD91902,1,credit_card,1,82.69
PAY62758,ORD31425,1,credit_card,3,181.71
PAY62759,ORD68333,1,credit_card,2,119.45
PAY62760,ORD64280,1,credit_card,4,193.22
PAY62761,ORD28945,1,boleto,1,115.36
PAY62762,ORD61087,1,boleto,1,62.08
PAY62763,ORD58786,1,credit_card,4,164.79
PAY62764,ORD59109,1,boleto,1,138.28
PAY62765,ORD30708,1,boleto,1,28.2
PAY62766,ORD64550,1,credit_card,10,111.21
PAY62767,ORD23422,1,credit_card,2,337.94
PAY62768,ORD46423,1,credit_card,2,167.59
PAY62769,ORD50644,1,credit_card,1,82.33
PAY62770,ORD14810,1,credit_card,1,127.69
PAY62771,ORD51113,1,credit_card,10,122.1
PAY62772,ORD15879,1,credit_card,4,330.13
PAY62773,ORD12214,1,credit_card,2,245.45
PAY62774,ORD73482,1,boleto,1,101.01
PAY62775,ORD8786,1,boleto,1,84.14
PAY62776,ORD54084,1,voucher,1,85.2
PAY62777,ORD61849,1,credit_card,7,165.8
PAY62778,ORD3174,1,credit_card,1,81.32
PAY62779,ORD42788,1,credit_card,2,61.18
PAY62780,ORD45509,1,debit_card,1,35.68
PAY62781,ORD71472,1,credit_card,1,58.37
PAY62782,ORD96419,1,credit_card,7,359.19
PAY62783,ORD51720,1,credit_card,4,237.32
PAY62784,ORD37350,1,boleto,1,133.18
PAY62785,ORD42502,1,credit_card,18,272.59
PAY62786,ORD23435,1,credit_card,1,31.72
PAY62787,ORD14472,1,credit_card,4,48.3
PAY62788,ORD57618,1,credit_card,1,39.88
PAY62789,ORD70585,1,credit_card,2,128.35
PAY62790,ORD54507,1,credit_card,2,86.79
PAY62791,ORD60234,1,boleto,1,43.79
PAY62792,ORD86717,1,credit_card,1,49.53
PAY62793,ORD20600,1,boleto,1,68.63
PAY62794,ORD40549,1,credit_card,2,135.22
PAY62795,ORD94222,1,boleto,1,299.96
PAY62796,ORD7594,1,credit_card,2,67.83
PAY62797,ORD88755,1,credit_card,2,52.61
PAY62798,ORD34237,1,credit_card,2,160.51
PAY62799,ORD20246,1,credit_card,4,47.68
PAY62800,ORD52107,1,credit_card,8,357.13
PAY62801,ORD90170,1,credit_card,10,1033.12
PAY62802,ORD1067,1,boleto,1,85.23
PAY62803,ORD19623,1,credit_card,1,85.7
PAY62804,ORD40323,1,credit_card,5,289.11
PAY62805,ORD54993,1,credit_card,5,174.82
PAY62806,ORD96236,1,boleto,1,86.02
PAY62807,ORD28881,1,credit_card,1,16.4
PAY62808,ORD43082,1,credit_card,1,36.5
PAY62809,ORD7310,1,credit_card,1,36.27
PAY62810,ORD42250,1,credit_card,1,38.41
PAY62811,ORD6420,1,debit_card,1,54.16
PAY62812,ORD46653,1,credit_card,4,45.0
PAY62813,ORD48968,1,credit_card,3,147.52
PAY62814,ORD7859,1,credit_card,2,167.66
PAY62815,ORD52422,1,credit_card,1,86.51
PAY62816,ORD40062,1,credit_card,1,40.76
PAY62817,ORD23815,1,credit_card,4,334.78
PAY62818,ORD23116,1,boleto,1,175.08
PAY62819,ORD63144,1,boleto,1,77.88
PAY62820,ORD52302,1,credit_card,2,193.42
PAY62821,ORD48244,1,credit_card,1,109.5
PAY62822,ORD60561,1,credit_card,1,51.01
PAY62823,ORD87362,1,boleto,1,95.31
PAY62824,ORD36019,1,credit_card,2,174.36
PAY62825,ORD82136,1,boleto,1,51.52
PAY62826,ORD59430,1,credit_card,1,33.09
PAY62827,ORD37421,1,credit_card,1,37.38
PAY62828,ORD90205,1,credit_card,1,116.36
PAY62829,ORD39765,1,boleto,1,87.64
PAY62830,ORD17265,1,credit_card,1,127.38
PAY62831,ORD11937,1,credit_card,1,8.7
PAY62832,ORD43666,1,credit_card,1,94.4
PAY62833,ORD34889,1,credit_card,3,517.7
PAY62834,ORD60211,1,credit_card,2,49.03
PAY62835,ORD49223,1,boleto,1,119.18
PAY62836,ORD8000,1,boleto,1,44.65
PAY62837,ORD74405,1,credit_card,8,398.8
PAY62838,ORD38321,1,credit_card,3,305.41
PAY62839,ORD10890,1,credit_card,1,132.24
PAY62840,ORD89330,4,voucher,1,6.03
PAY62841,ORD71011,1,credit_card,8,1793.23
PAY62842,ORD40819,1,boleto,1,117.27
PAY62843,ORD1354,1,credit_card,1,145.86
PAY62844,ORD75616,1,credit_card,1,75.85
PAY62845,ORD20679,1,credit_card,3,47.83
PAY62846,ORD37555,1,voucher,1,66.59
PAY62847,ORD29866,1,credit_card,5,50.72
PAY62848,ORD63280,1,credit_card,1,146.3
PAY62849,ORD21470,1,boleto,1,51.76
PAY62850,ORD93372,1,credit_card,1,79.76
PAY62851,ORD801,1,credit_card,2,355.38
PAY62852,ORD11354,1,credit_card,3,256.6
PAY62853,ORD17495,1,credit_card,5,57.53
PAY62854,ORD4253,1,credit_card,2,41.91
PAY62855,ORD49979,1,credit_card,8,205.38
PAY62856,ORD59434,1,credit_card,4,180.81
PAY62857,ORD78999,1,boleto,1,124.7
PAY62858,ORD87610,1,credit_card,10,309.41
PAY62859,ORD4185,1,credit_card,1,264.66
PAY62860,ORD68097,1,debit_card,1,46.01
PAY62861,ORD32209,1,credit_card,1,164.32
PAY62862,ORD41775,1,credit_card,7,157.84
PAY62863,ORD34673,1,credit_card,4,100.17
PAY62864,ORD25520,1,credit_card,1,39.09
PAY62865,ORD11441,1,credit_card,1,32.33
PAY62866,ORD26389,1,credit_card,5,82.0
PAY62867,ORD68249,1,boleto,1,318.32
PAY62868,ORD65994,1,credit_card,3,174.97
PAY62869,ORD10237,1,boleto,1,37.69
PAY62870,ORD2685,1,boleto,1,339.53
PAY62871,ORD62165,1,credit_card,10,114.9
PAY62872,ORD66110,1,credit_card,8,245.5
PAY62873,ORD5203,1,credit_card,2,52.53
PAY62874,ORD85807,1,credit_card,1,37.29
PAY62875,ORD51243,1,boleto,1,49.85
PAY62876,ORD2649,2,debit_card,1,62.65
PAY62877,ORD78941,1,boleto,1,129.53
PAY62878,ORD57762,1,credit_card,3,38.55
PAY62879,ORD8626,1,boleto,1,54.79
PAY62880,ORD64706,1,credit_card,1,100.89
PAY62881,ORD6438,1,boleto,1,304.56
PAY62882,ORD14786,1,credit_card,4,82.82
PAY62883,ORD35860,1,credit_card,4,75.48
PAY62884,ORD34125,1,voucher,1,20.0
PAY62885,ORD63879,1,credit_card,1,30.0
PAY62886,ORD4630,1,credit_card,1,193.6
PAY62887,ORD32980,1,credit_card,6,182.32
PAY62888,ORD93812,1,credit_card,3,66.5
PAY62889,ORD23581,1,credit_card,4,67.23
PAY62890,ORD25650,1,credit_card,1,249.8
PAY62891,ORD66287,1,boleto,1,152.06
PAY62892,ORD31533,1,credit_card,1,6.1
PAY62893,ORD41674,1,voucher,1,60.11
PAY62894,ORD88906,1,credit_card,10,1658.81
PAY62895,ORD61424,1,voucher,1,114.35
PAY62896,ORD51125,1,boleto,1,63.53
PAY62897,ORD65273,2,voucher,1,20.0
PAY62898,ORD55261,1,boleto,1,81.66
PAY62899,ORD60041,1,credit_card,3,57.38
PAY62900,ORD4743,1,credit_card,7,415.62
PAY62901,ORD85473,1,credit_card,4,99.9
PAY62902,ORD18788,1,credit_card,2,29.87
PAY62903,ORD7114,1,boleto,1,128.04
PAY62904,ORD91864,1,boleto,1,189.63
PAY62905,ORD29505,1,boleto,1,105.66
PAY62906,ORD25625,1,boleto,1,432.7
PAY62907,ORD2737,1,credit_card,2,264.84
PAY62908,ORD60277,1,credit_card,5,558.04
PAY62909,ORD96710,1,credit_card,4,111.02
PAY62910,ORD24860,1,credit_card,3,190.43
PAY62911,ORD85405,1,credit_card,1,58.52
PAY62912,ORD27861,1,credit_card,4,124.43
PAY62913,ORD94178,1,credit_card,10,262.16
PAY62914,ORD90291,2,voucher,1,39.08
PAY62915,ORD48485,1,credit_card,10,1155.56
PAY62916,ORD40699,1,boleto,1,589.08
PAY62917,ORD53556,1,boleto,1,157.28
PAY62918,ORD394,1,credit_card,1,82.59
PAY62919,ORD43283,1,credit_card,1,123.82
PAY62920,ORD74275,1,credit_card,5,56.85
PAY62921,ORD98036,1,boleto,1,148.15
PAY62922,ORD35202,1,credit_card,1,52.57
PAY62923,ORD71837,1,credit_card,4,47.34
PAY62924,ORD62350,1,credit_card,1,108.2
PAY62925,ORD97738,1,credit_card,2,87.26
PAY62926,ORD59302,1,credit_card,3,56.69
PAY62927,ORD30998,1,credit_card,3,61.32
PAY62928,ORD30208,1,credit_card,1,91.23
PAY62929,ORD4792,1,credit_card,10,189.62
PAY62930,ORD32188,1,credit_card,8,366.1
PAY62931,ORD52096,1,boleto,1,213.54
PAY62932,ORD83217,1,boleto,1,128.02
PAY62933,ORD65099,1,credit_card,3,193.84
PAY62934,ORD48870,1,credit_card,1,100.53
PAY62935,ORD17952,1,boleto,1,36.69
PAY62936,ORD22803,1,credit_card,3,78.81
PAY62937,ORD5223,1,credit_card,2,274.25
PAY62938,ORD90646,1,boleto,1,113.11
PAY62939,ORD92082,1,credit_card,1,26.38
PAY62940,ORD89664,1,credit_card,3,208.65
PAY62941,ORD38044,1,credit_card,1,88.2
PAY62942,ORD95966,1,credit_card,5,57.82
PAY62943,ORD67206,1,credit_card,10,107.23
PAY62944,ORD67540,1,voucher,1,54.63
PAY62945,ORD26023,1,boleto,1,90.05
PAY62946,ORD4364,1,credit_card,1,120.18
PAY62947,ORD29480,1,credit_card,2,72.66
PAY62948,ORD33326,1,boleto,1,66.99
PAY62949,ORD20991,1,credit_card,2,85.14
PAY62950,ORD79151,1,credit_card,1,27.42
PAY62951,ORD85240,1,boleto,1,56.66
PAY62952,ORD16899,1,credit_card,6,67.5
PAY62953,ORD22638,1,credit_card,3,100.34
PAY62954,ORD55415,1,credit_card,1,73.77
PAY62955,ORD68302,1,credit_card,3,75.99
PAY62956,ORD50884,1,credit_card,2,98.34
PAY62957,ORD97978,1,boleto,1,71.81
PAY62958,ORD98427,1,credit_card,4,47.32
PAY62959,ORD88342,1,boleto,1,53.68
PAY62960,ORD18663,1,credit_card,4,104.42
PAY62961,ORD90294,1,credit_card,2,221.34
PAY62962,ORD92443,1,credit_card,1,27.7
PAY62963,ORD69212,1,credit_card,2,1351.51
PAY62964,ORD43119,1,credit_card,3,36.78
