product_simple_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,simple_id
PRO20467,ferramentas_jardim,29.0,318.0,1.0,4600.0,45.0,13.0,34.0,20467
PRO20468,moveis_cozinha_area_de_servico_jantar_e_jardim,59.0,556.0,4.0,6850.0,47.0,23.0,37.0,20468
PRO20469,beleza_saude,30.0,2949.0,1.0,100.0,16.0,9.0,11.0,20469
PRO20470,pet_shop,50.0,554.0,2.0,300.0,20.0,20.0,20.0,20470
PRO20471,automotivo,59.0,435.0,1.0,800.0,18.0,13.0,16.0,20471
PRO20472,beleza_saude,48.0,196.0,1.0,275.0,18.0,14.0,13.0,20472
PRO20473,,,,,950.0,30.0,30.0,20.0,20473
PRO20474,,,,,250.0,18.0,8.0,14.0,20474
PRO20475,beleza_saude,35.0,675.0,1.0,185.0,16.0,14.0,12.0,20475
PRO20476,automotivo,54.0,175.0,1.0,500.0,50.0,25.0,35.0,20476
PRO20477,construcao_ferramentas_construcao,48.0,710.0,1.0,433.0,22.0,22.0,17.0,20477
PRO20478,brinquedos,54.0,651.0,6.0,150.0,16.0,13.0,18.0,20478
PRO20479,moveis_decoracao,58.0,1750.0,3.0,2550.0,105.0,3.0,70.0,20479
PRO20480,esporte_lazer,50.0,3475.0,1.0,2300.0,26.0,22.0,22.0,20480
PRO20481,artes_e_artesanato,57.0,942.0,5.0,500.0,21.0,7.0,14.0,20481
PRO20482,pet_shop,40.0,460.0,4.0,600.0,25.0,20.0,20.0,20482
PRO20483,cama_mesa_banho,58.0,549.0,1.0,15650.0,58.0,50.0,40.0,20483
PRO20484,dvds_blu_ray,48.0,751.0,1.0,200.0,20.0,2.0,14.0,20484
PRO20485,utilidades_domesticas,57.0,739.0,1.0,1700.0,30.0,30.0,30.0,20485
PRO20486,moveis_escritorio,40.0,1351.0,3.0,2400.0,54.0,10.0,33.0,20486
PRO20487,relogios_presentes,44.0,234.0,1.0,483.0,17.0,11.0,13.0,20487
PRO20488,fashion_bolsas_e_acessorios,42.0,517.0,5.0,150.0,16.0,9.0,11.0,20488
PRO20489,bebes,48.0,2296.0,1.0,250.0,16.0,6.0,13.0,20489
PRO20490,informatica_acessorios,42.0,820.0,3.0,1500.0,30.0,12.0,14.0,20490
PRO20491,informatica_acessorios,32.0,321.0,1.0,207.0,17.0,12.0,13.0,20491
PRO20492,cama_mesa_banho,57.0,1070.0,2.0,5300.0,20.0,45.0,35.0,20492
PRO20493,beleza_saude,31.0,506.0,1.0,4550.0,30.0,10.0,17.0,20493
PRO20494,moveis_decoracao,22.0,250.0,1.0,1900.0,23.0,50.0,20.0,20494
PRO20495,cama_mesa_banho,52.0,534.0,1.0,700.0,45.0,15.0,35.0,20495
PRO20496,informatica_acessorios,47.0,1893.0,5.0,9300.0,105.0,12.0,55.0,20496
PRO20497,pet_shop,48.0,419.0,2.0,250.0,16.0,20.0,16.0,20497
PRO20498,cama_mesa_banho,54.0,383.0,1.0,1050.0,50.0,5.0,50.0,20498
PRO20499,cama_mesa_banho,52.0,237.0,1.0,5833.0,36.0,6.0,21.0,20499
PRO20500,utilidades_domesticas,40.0,649.0,1.0,200.0,22.0,13.0,23.0,20500
PRO20501,informatica_acessorios,43.0,463.0,2.0,140.0,16.0,13.0,12.0,20501
PRO20502,artes,60.0,218.0,6.0,1200.0,39.0,12.0,12.0,20502
PRO20503,papelaria,59.0,1937.0,5.0,6250.0,32.0,36.0,32.0,20503
PRO20504,ferramentas_jardim,58.0,220.0,1.0,16150.0,62.0,12.0,50.0,20504
PRO20505,fashion_underwear_e_moda_praia,63.0,3853.0,9.0,700.0,20.0,10.0,15.0,20505
PRO20506,cama_mesa_banho,55.0,105.0,1.0,500.0,20.0,10.0,15.0,20506
PRO20507,esporte_lazer,60.0,715.0,2.0,200.0,24.0,7.0,15.0,20507
PRO20508,bebidas,27.0,560.0,1.0,700.0,18.0,12.0,12.0,20508
PRO20509,moveis_decoracao,58.0,671.0,2.0,1200.0,30.0,23.0,30.0,20509
PRO20510,esporte_lazer,58.0,759.0,4.0,550.0,50.0,5.0,30.0,20510
PRO20511,bebes,53.0,715.0,5.0,1250.0,60.0,20.0,50.0,20511
PRO20512,perfumaria,42.0,577.0,2.0,125.0,17.0,12.0,14.0,20512
PRO20513,casa_conforto,57.0,217.0,3.0,1000.0,30.0,20.0,30.0,20513
PRO20514,eletronicos,62.0,3247.0,2.0,11450.0,105.0,11.0,70.0,20514
PRO20515,automotivo,58.0,651.0,5.0,16700.0,78.0,4.0,47.0,20515
PRO20516,esporte_lazer,54.0,181.0,1.0,150.0,30.0,18.0,18.0,20516
PRO20517,brinquedos,47.0,492.0,2.0,1000.0,40.0,6.0,33.0,20517
PRO20518,construcao_ferramentas_construcao,56.0,211.0,1.0,550.0,25.0,15.0,25.0,20518
PRO20519,beleza_saude,50.0,1077.0,1.0,200.0,17.0,8.0,12.0,20519
PRO20520,brinquedos,43.0,1324.0,4.0,3625.0,29.0,38.0,26.0,20520
PRO20521,pet_shop,47.0,852.0,1.0,200.0,16.0,16.0,16.0,20521
PRO20522,brinquedos,59.0,391.0,3.0,700.0,30.0,10.0,20.0,20522
PRO20523,bebes,13.0,850.0,1.0,500.0,60.0,3.0,24.0,20523
PRO20524,consoles_games,25.0,2538.0,8.0,1000.0,20.0,30.0,20.0,20524
PRO20525,perfumaria,43.0,446.0,1.0,450.0,18.0,8.0,18.0,20525
PRO20526,relogios_presentes,55.0,556.0,1.0,200.0,20.0,7.0,15.0,20526
PRO20527,construcao_ferramentas_seguranca,43.0,278.0,2.0,767.0,23.0,10.0,16.0,20527
PRO20528,pet_shop,60.0,770.0,3.0,600.0,35.0,22.0,28.0,20528
PRO20529,esporte_lazer,52.0,396.0,3.0,450.0,30.0,30.0,30.0,20529
PRO20530,eletrodomesticos,52.0,138.0,1.0,10850.0,35.0,46.0,35.0,20530
PRO20531,utilidades_domesticas,56.0,453.0,6.0,350.0,30.0,11.0,20.0,20531
PRO20532,papelaria,32.0,577.0,1.0,1047.0,29.0,26.0,19.0,20532
PRO20533,esporte_lazer,35.0,1058.0,1.0,350.0,17.0,17.0,17.0,20533
PRO20534,relogios_presentes,58.0,730.0,1.0,500.0,16.0,11.0,11.0,20534
PRO20535,malas_acessorios,49.0,114.0,1.0,1400.0,30.0,10.0,32.0,20535
PRO20536,brinquedos,36.0,684.0,1.0,600.0,27.0,12.0,20.0,20536
PRO20537,construcao_ferramentas_construcao,52.0,1384.0,3.0,3750.0,40.0,16.0,25.0,20537
PRO20538,esporte_lazer,26.0,440.0,2.0,600.0,35.0,25.0,35.0,20538
PRO20539,fashion_bolsas_e_acessorios,56.0,572.0,5.0,300.0,22.0,14.0,22.0,20539
PRO20540,moveis_decoracao,31.0,434.0,1.0,6700.0,28.0,40.0,28.0,20540
PRO20541,esporte_lazer,52.0,3245.0,6.0,1350.0,21.0,26.0,24.0,20541
PRO20542,eletrodomesticos,59.0,511.0,3.0,275.0,28.0,13.0,18.0,20542
PRO20543,cool_stuff,60.0,813.0,3.0,650.0,16.0,7.0,12.0,20543
PRO20544,beleza_saude,43.0,439.0,1.0,276.0,24.0,19.0,19.0,20544
PRO20545,automotivo,56.0,484.0,2.0,150.0,24.0,2.0,17.0,20545
PRO20546,bebes,32.0,1054.0,1.0,1900.0,30.0,15.0,30.0,20546
PRO20547,moveis_decoracao,57.0,757.0,2.0,1000.0,35.0,10.0,25.0,20547
PRO20548,papelaria,55.0,1273.0,3.0,8600.0,46.0,7.0,46.0,20548
PRO20549,cama_mesa_banho,49.0,657.0,2.0,6700.0,50.0,20.0,40.0,20549
PRO20550,esporte_lazer,45.0,599.0,1.0,14550.0,20.0,25.0,13.0,20550
PRO20551,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,20551
PRO20552,casa_construcao,56.0,922.0,7.0,1050.0,16.0,20.0,16.0,20552
PRO20553,cama_mesa_banho,56.0,248.0,1.0,1100.0,46.0,14.0,40.0,20553
PRO20554,ferramentas_jardim,47.0,1174.0,1.0,150.0,16.0,15.0,15.0,20554
PRO20555,informatica_acessorios,58.0,946.0,4.0,450.0,25.0,10.0,15.0,20555
PRO20556,papelaria,55.0,298.0,1.0,250.0,16.0,6.0,11.0,20556
PRO20557,cama_mesa_banho,40.0,416.0,1.0,27500.0,60.0,52.0,52.0,20557
PRO20558,relogios_presentes,53.0,1648.0,1.0,500.0,20.0,12.0,15.0,20558
PRO20559,,,,,3350.0,50.0,10.0,30.0,20559
PRO20560,eletrodomesticos,37.0,1632.0,10.0,5050.0,29.0,37.0,25.0,20560
PRO20561,brinquedos,22.0,130.0,2.0,950.0,39.0,5.0,29.0,20561
PRO20562,fashion_calcados,55.0,344.0,3.0,1850.0,36.0,37.0,16.0,20562
PRO20563,cama_mesa_banho,36.0,187.0,1.0,7760.0,25.0,32.0,59.0,20563
PRO20564,moveis_escritorio,46.0,1200.0,1.0,10075.0,53.0,51.0,18.0,20564
PRO20565,brinquedos,27.0,3215.0,1.0,1200.0,50.0,38.0,11.0,20565
PRO20566,brinquedos,31.0,211.0,1.0,600.0,25.0,12.0,18.0,20566
PRO20567,esporte_lazer,45.0,255.0,3.0,400.0,21.0,11.0,11.0,20567
PRO20568,eletrodomesticos,55.0,321.0,2.0,400.0,20.0,13.0,12.0,20568
PRO20569,cama_mesa_banho,53.0,679.0,1.0,1350.0,19.0,17.0,23.0,20569
PRO20570,construcao_ferramentas_construcao,19.0,450.0,4.0,900.0,20.0,20.0,20.0,20570
PRO20571,eletronicos,52.0,156.0,2.0,500.0,25.0,10.0,18.0,20571
PRO20572,relogios_presentes,59.0,319.0,4.0,250.0,16.0,2.0,20.0,20572
PRO20573,ferramentas_jardim,59.0,466.0,1.0,450.0,18.0,12.0,13.0,20573
PRO20574,telefonia,54.0,1110.0,1.0,200.0,19.0,4.0,11.0,20574
PRO20575,utilidades_domesticas,52.0,1910.0,4.0,30000.0,75.0,58.0,65.0,20575
PRO20576,,,,,1200.0,45.0,45.0,30.0,20576
PRO20577,telefonia,55.0,2139.0,2.0,421.0,23.0,14.0,17.0,20577
PRO20578,utilidades_domesticas,56.0,595.0,1.0,1300.0,30.0,30.0,30.0,20578
PRO20579,automotivo,47.0,348.0,1.0,300.0,20.0,16.0,19.0,20579
PRO20580,automotivo,60.0,651.0,5.0,6150.0,78.0,4.0,47.0,20580
PRO20581,cool_stuff,59.0,1634.0,6.0,1750.0,20.0,8.0,14.0,20581
PRO20582,flores,53.0,305.0,1.0,200.0,16.0,11.0,11.0,20582
PRO20583,utilidades_domesticas,47.0,437.0,3.0,750.0,34.0,8.0,30.0,20583
PRO20584,beleza_saude,43.0,2265.0,1.0,2600.0,18.0,26.0,11.0,20584
PRO20585,informatica_acessorios,49.0,1281.0,3.0,450.0,20.0,5.0,12.0,20585
PRO20586,papelaria,46.0,80.0,1.0,900.0,50.0,2.0,20.0,20586
PRO20587,cool_stuff,56.0,3515.0,5.0,700.0,25.0,20.0,15.0,20587
PRO20588,esporte_lazer,60.0,3149.0,1.0,950.0,94.0,15.0,15.0,20588
PRO20589,beleza_saude,55.0,1719.0,1.0,1275.0,20.0,20.0,20.0,20589
PRO20590,fashion_roupa_masculina,53.0,1434.0,2.0,300.0,16.0,2.0,11.0,20590
PRO20591,sinalizacao_e_seguranca,44.0,705.0,2.0,750.0,27.0,8.0,22.0,20591
PRO20592,moveis_cozinha_area_de_servico_jantar_e_jardim,46.0,655.0,2.0,14350.0,39.0,61.0,39.0,20592
PRO20593,beleza_saude,49.0,1257.0,1.0,1600.0,58.0,60.0,16.0,20593
PRO20594,moveis_decoracao,58.0,878.0,3.0,700.0,26.0,8.0,17.0,20594
PRO20595,livros_interesse_geral,43.0,1134.0,2.0,600.0,40.0,4.0,30.0,20595
PRO20596,consoles_games,57.0,3211.0,4.0,11200.0,40.0,40.0,40.0,20596
PRO20597,beleza_saude,39.0,588.0,1.0,400.0,18.0,18.0,17.0,20597
PRO20598,esporte_lazer,58.0,1043.0,2.0,800.0,105.0,6.0,20.0,20598
PRO20599,utilidades_domesticas,58.0,759.0,1.0,700.0,16.0,38.0,33.0,20599
PRO20600,automotivo,58.0,2226.0,1.0,4950.0,40.0,25.0,30.0,20600
PRO20601,moveis_decoracao,49.0,1478.0,3.0,1250.0,22.0,22.0,22.0,20601
PRO20602,audio,47.0,557.0,4.0,400.0,18.0,8.0,14.0,20602
PRO20603,utilidades_domesticas,50.0,372.0,1.0,800.0,26.0,21.0,21.0,20603
PRO20604,eletroportateis,58.0,613.0,1.0,1200.0,16.0,16.0,16.0,20604
PRO20605,cama_mesa_banho,48.0,323.0,1.0,9050.0,16.0,10.0,16.0,20605
PRO20606,utilidades_domesticas,44.0,1137.0,3.0,500.0,20.0,10.0,18.0,20606
PRO20607,informatica_acessorios,34.0,1006.0,2.0,175.0,17.0,9.0,15.0,20607
PRO20608,consoles_games,50.0,269.0,1.0,675.0,25.0,14.0,25.0,20608
PRO20609,fashion_bolsas_e_acessorios,43.0,814.0,1.0,100.0,16.0,5.0,16.0,20609
PRO20610,cama_mesa_banho,53.0,244.0,1.0,2000.0,45.0,15.0,35.0,20610
PRO20611,pcs,56.0,1658.0,5.0,2400.0,16.0,31.0,39.0,20611
PRO20612,esporte_lazer,33.0,993.0,5.0,700.0,24.0,28.0,28.0,20612
PRO20613,informatica_acessorios,34.0,43.0,1.0,400.0,20.0,25.0,25.0,20613
PRO20614,moveis_decoracao,59.0,455.0,1.0,7850.0,52.0,18.0,35.0,20614
PRO20615,perfumaria,39.0,508.0,1.0,1300.0,27.0,21.0,11.0,20615
PRO20616,livros_tecnicos,51.0,593.0,1.0,750.0,31.0,3.0,27.0,20616
PRO20617,telefonia,59.0,1176.0,6.0,400.0,20.0,8.0,12.0,20617
PRO20618,utilidades_domesticas,55.0,499.0,1.0,4800.0,22.0,63.0,22.0,20618
PRO20619,construcao_ferramentas_construcao,30.0,673.0,4.0,13350.0,30.0,29.0,34.0,20619
PRO20620,informatica_acessorios,28.0,690.0,1.0,100.0,16.0,2.0,11.0,20620
PRO20621,esporte_lazer,38.0,1460.0,1.0,1700.0,17.0,29.0,22.0,20621
PRO20622,informatica_acessorios,49.0,327.0,1.0,150.0,16.0,23.0,13.0,20622
PRO20623,moveis_decoracao,59.0,197.0,8.0,1000.0,31.0,11.0,26.0,20623
PRO20624,artigos_de_natal,39.0,265.0,1.0,600.0,16.0,19.0,14.0,20624
PRO20625,beleza_saude,38.0,629.0,1.0,1280.0,21.0,16.0,16.0,20625
PRO20626,pet_shop,58.0,278.0,2.0,300.0,25.0,6.0,20.0,20626
PRO20627,automotivo,43.0,715.0,2.0,800.0,17.0,21.0,11.0,20627
PRO20628,perfumaria,58.0,349.0,2.0,400.0,16.0,16.0,22.0,20628
PRO20629,relogios_presentes,53.0,657.0,2.0,246.0,18.0,11.0,13.0,20629
PRO20630,esporte_lazer,54.0,1888.0,5.0,400.0,24.0,11.0,18.0,20630
PRO20631,cama_mesa_banho,59.0,127.0,2.0,7900.0,20.0,40.0,40.0,20631
PRO20632,automotivo,56.0,423.0,3.0,200.0,30.0,20.0,20.0,20632
PRO20633,fashion_bolsas_e_acessorios,38.0,211.0,1.0,200.0,20.0,20.0,20.0,20633
PRO20634,sinalizacao_e_seguranca,48.0,373.0,5.0,200.0,18.0,15.0,15.0,20634
PRO20635,beleza_saude,53.0,667.0,1.0,700.0,20.0,6.0,16.0,20635
PRO20636,telefonia,60.0,540.0,4.0,300.0,17.0,4.0,12.0,20636
PRO20637,utilidades_domesticas,38.0,138.0,1.0,1800.0,55.0,10.0,38.0,20637
PRO20638,moveis_escritorio,41.0,1466.0,1.0,14900.0,48.0,22.0,32.0,20638
PRO20639,informatica_acessorios,56.0,1145.0,4.0,1300.0,20.0,30.0,20.0,20639
PRO20640,brinquedos,59.0,411.0,5.0,800.0,20.0,35.0,20.0,20640
PRO20641,utilidades_domesticas,53.0,747.0,1.0,275.0,27.0,15.0,27.0,20641
PRO20642,esporte_lazer,21.0,604.0,1.0,8100.0,31.0,9.0,11.0,20642
PRO20643,pet_shop,29.0,2918.0,1.0,1750.0,40.0,16.0,30.0,20643
PRO20644,relogios_presentes,34.0,375.0,1.0,115.0,17.0,9.0,11.0,20644
PRO20645,instrumentos_musicais,58.0,767.0,8.0,500.0,30.0,15.0,30.0,20645
PRO20646,cama_mesa_banho,44.0,158.0,1.0,725.0,30.0,13.0,20.0,20646
PRO20647,relogios_presentes,60.0,897.0,4.0,300.0,19.0,13.0,20.0,20647
PRO20648,eletronicos,56.0,305.0,1.0,175.0,22.0,11.0,16.0,20648
PRO20649,fashion_bolsas_e_acessorios,37.0,421.0,3.0,200.0,16.0,9.0,11.0,20649
PRO20650,informatica_acessorios,48.0,267.0,1.0,2475.0,56.0,7.0,52.0,20650
PRO20651,beleza_saude,58.0,461.0,5.0,300.0,25.0,15.0,15.0,20651
PRO20652,eletrodomesticos,60.0,192.0,1.0,1800.0,66.0,7.0,38.0,20652
PRO20653,moveis_decoracao,53.0,374.0,4.0,9950.0,40.0,30.0,40.0,20653
PRO20654,brinquedos,42.0,1686.0,3.0,19250.0,55.0,50.0,38.0,20654
PRO20655,esporte_lazer,43.0,263.0,2.0,3650.0,60.0,15.0,15.0,20655
PRO20656,moveis_decoracao,60.0,872.0,2.0,2500.0,28.0,20.0,25.0,20656
PRO20657,casa_conforto_2,56.0,581.0,2.0,3750.0,41.0,10.0,33.0,20657
PRO20658,telefonia,59.0,1170.0,2.0,150.0,18.0,6.0,20.0,20658
PRO20659,automotivo,44.0,685.0,1.0,250.0,20.0,20.0,20.0,20659
PRO20660,telefonia,42.0,363.0,2.0,50.0,19.0,3.0,11.0,20660
PRO20661,brinquedos,37.0,916.0,3.0,415.0,25.0,27.0,18.0,20661
PRO20662,papelaria,57.0,2042.0,1.0,700.0,17.0,12.0,17.0,20662
PRO20663,cool_stuff,45.0,798.0,1.0,1500.0,50.0,40.0,30.0,20663
PRO20664,moveis_decoracao,57.0,108.0,11.0,3000.0,40.0,8.0,35.0,20664
PRO20665,moveis_decoracao,63.0,1253.0,8.0,30000.0,60.0,60.0,60.0,20665
PRO20666,cama_mesa_banho,50.0,216.0,2.0,1400.0,34.0,14.0,34.0,20666
PRO20667,beleza_saude,31.0,838.0,3.0,350.0,20.0,12.0,15.0,20667
PRO20668,alimentos_bebidas,60.0,1088.0,8.0,1300.0,19.0,12.0,12.0,20668
PRO20669,relogios_presentes,53.0,506.0,6.0,150.0,11.0,16.0,6.0,20669
PRO20670,automotivo,57.0,1527.0,1.0,667.0,21.0,17.0,17.0,20670
PRO20671,papelaria,53.0,576.0,1.0,2400.0,30.0,5.0,21.0,20671
PRO20672,moveis_decoracao,60.0,269.0,1.0,1150.0,35.0,35.0,35.0,20672
PRO20673,relogios_presentes,37.0,286.0,4.0,1000.0,20.0,20.0,20.0,20673
PRO20674,beleza_saude,31.0,582.0,1.0,650.0,16.0,22.0,24.0,20674
PRO20675,esporte_lazer,52.0,1411.0,1.0,250.0,16.0,16.0,16.0,20675
PRO20676,cool_stuff,48.0,1021.0,3.0,2050.0,70.0,15.0,25.0,20676
PRO20677,bebes,50.0,269.0,1.0,350.0,23.0,4.0,23.0,20677
PRO20678,cool_stuff,54.0,940.0,1.0,2100.0,42.0,25.0,15.0,20678
PRO20679,beleza_saude,59.0,971.0,1.0,2200.0,26.0,17.0,19.0,20679
PRO20680,informatica_acessorios,33.0,321.0,1.0,375.0,19.0,12.0,14.0,20680
PRO20681,informatica_acessorios,59.0,1170.0,1.0,100.0,16.0,4.0,14.0,20681
PRO20682,cama_mesa_banho,50.0,648.0,1.0,6500.0,57.0,16.0,45.0,20682
PRO20683,esporte_lazer,58.0,246.0,2.0,900.0,60.0,15.0,15.0,20683
PRO20684,automotivo,54.0,840.0,1.0,1900.0,45.0,20.0,45.0,20684
PRO20685,esporte_lazer,34.0,1118.0,1.0,3214.0,27.0,27.0,17.0,20685
PRO20686,relogios_presentes,58.0,644.0,6.0,250.0,16.0,2.0,20.0,20686
PRO20687,,,,,300.0,16.0,2.0,20.0,20687
PRO20688,utilidades_domesticas,56.0,266.0,4.0,300.0,16.0,2.0,11.0,20688
PRO20689,cama_mesa_banho,60.0,322.0,1.0,2450.0,45.0,15.0,35.0,20689
PRO20690,brinquedos,49.0,893.0,1.0,725.0,50.0,5.0,50.0,20690
PRO20691,moveis_decoracao,58.0,903.0,1.0,700.0,22.0,5.0,22.0,20691
PRO20692,beleza_saude,41.0,2639.0,1.0,2350.0,30.0,12.0,12.0,20692
PRO20693,,,,,300.0,16.0,4.0,11.0,20693
PRO20694,automotivo,52.0,126.0,1.0,100.0,16.0,10.0,16.0,20694
PRO20695,esporte_lazer,54.0,1548.0,2.0,350.0,16.0,8.0,12.0,20695
PRO20696,esporte_lazer,30.0,1003.0,5.0,600.0,22.0,6.0,17.0,20696
PRO20697,market_place,40.0,565.0,3.0,1000.0,31.0,6.0,33.0,20697
PRO20698,construcao_ferramentas_construcao,45.0,1202.0,1.0,6250.0,16.0,2.0,11.0,20698
PRO20699,utilidades_domesticas,49.0,949.0,2.0,6500.0,40.0,30.0,30.0,20699
PRO20700,esporte_lazer,46.0,554.0,2.0,425.0,31.0,10.0,35.0,20700
PRO20701,papelaria,59.0,339.0,3.0,150.0,16.0,10.0,16.0,20701
PRO20702,moveis_decoracao,59.0,955.0,7.0,2500.0,60.0,12.0,20.0,20702
PRO20703,beleza_saude,58.0,1068.0,4.0,863.0,22.0,18.0,14.0,20703
PRO20704,moveis_decoracao,60.0,236.0,1.0,30000.0,65.0,45.0,65.0,20704
PRO20705,beleza_saude,57.0,561.0,1.0,1000.0,30.0,10.0,17.0,20705
PRO20706,esporte_lazer,53.0,770.0,1.0,530.0,67.0,37.0,15.0,20706
PRO20707,esporte_lazer,55.0,1294.0,2.0,3325.0,32.0,31.0,28.0,20707
PRO20708,perfumaria,49.0,1208.0,2.0,200.0,16.0,8.0,11.0,20708
PRO20709,brinquedos,56.0,797.0,3.0,1850.0,36.0,36.0,37.0,20709
PRO20710,esporte_lazer,51.0,1360.0,1.0,233.0,16.0,11.0,13.0,20710
PRO20711,moveis_decoracao,63.0,394.0,1.0,1200.0,23.0,18.0,43.0,20711
PRO20712,cama_mesa_banho,32.0,219.0,1.0,9325.0,50.0,18.0,28.0,20712
PRO20713,malas_acessorios,59.0,355.0,1.0,600.0,20.0,5.0,20.0,20713
PRO20714,beleza_saude,24.0,594.0,1.0,2300.0,25.0,15.0,14.0,20714
PRO20715,eletrodomesticos_2,55.0,772.0,2.0,300.0,16.0,16.0,16.0,20715
PRO20716,,,,,21100.0,38.0,42.0,72.0,20716
PRO20717,ferramentas_jardim,41.0,306.0,1.0,475.0,18.0,4.0,14.0,20717
PRO20718,cama_mesa_banho,51.0,750.0,1.0,5300.0,30.0,20.0,25.0,20718
PRO20719,artes,52.0,912.0,5.0,3400.0,19.0,19.0,19.0,20719
PRO20720,eletronicos,34.0,576.0,1.0,100.0,23.0,6.0,16.0,20720
PRO20721,automotivo,49.0,303.0,2.0,100.0,16.0,10.0,15.0,20721
PRO20722,automotivo,40.0,766.0,6.0,3700.0,35.0,15.0,30.0,20722
PRO20723,pet_shop,51.0,1524.0,2.0,5550.0,30.0,30.0,30.0,20723
PRO20724,automotivo,57.0,667.0,6.0,3900.0,47.0,19.0,23.0,20724
PRO20725,eletrodomesticos,57.0,147.0,2.0,500.0,20.0,13.0,15.0,20725
PRO20726,fraldas_higiene,49.0,326.0,1.0,250.0,20.0,20.0,20.0,20726
PRO20727,esporte_lazer,35.0,238.0,1.0,950.0,16.0,7.0,12.0,20727
PRO20728,esporte_lazer,49.0,858.0,1.0,1250.0,30.0,30.0,35.0,20728
PRO20729,moveis_decoracao,58.0,600.0,1.0,650.0,25.0,25.0,25.0,20729
PRO20730,beleza_saude,49.0,2127.0,2.0,100.0,16.0,5.0,15.0,20730
PRO20731,cool_stuff,58.0,2216.0,1.0,300.0,16.0,16.0,16.0,20731
PRO20732,utilidades_domesticas,58.0,495.0,2.0,1250.0,29.0,12.0,26.0,20732
PRO20733,telefonia,60.0,777.0,6.0,75.0,18.0,6.0,13.0,20733
PRO20734,malas_acessorios,59.0,716.0,3.0,6825.0,42.0,42.0,39.0,20734
PRO20735,beleza_saude,52.0,546.0,1.0,950.0,25.0,25.0,15.0,20735
PRO20736,beleza_saude,43.0,1983.0,1.0,2300.0,30.0,10.0,20.0,20736
PRO20737,beleza_saude,50.0,443.0,1.0,500.0,23.0,5.0,11.0,20737
PRO20738,perfumaria,31.0,178.0,1.0,100.0,16.0,5.0,11.0,20738
PRO20739,utilidades_domesticas,55.0,94.0,2.0,1200.0,21.0,21.0,21.0,20739
PRO20740,esporte_lazer,53.0,142.0,3.0,450.0,16.0,10.0,16.0,20740
PRO20741,eletroportateis,50.0,967.0,3.0,500.0,29.0,10.0,16.0,20741
PRO20742,fashion_bolsas_e_acessorios,13.0,146.0,1.0,150.0,20.0,20.0,20.0,20742
PRO20743,bebes,46.0,756.0,1.0,600.0,26.0,23.0,11.0,20743
PRO20744,climatizacao,59.0,675.0,4.0,150.0,22.0,14.0,31.0,20744
PRO20745,esporte_lazer,40.0,322.0,4.0,250.0,22.0,13.0,17.0,20745
PRO20746,telefonia_fixa,49.0,210.0,3.0,100.0,16.0,4.0,13.0,20746
PRO20747,esporte_lazer,57.0,2568.0,1.0,1800.0,22.0,18.0,18.0,20747
PRO20748,beleza_saude,50.0,222.0,1.0,550.0,20.0,9.0,16.0,20748
PRO20749,construcao_ferramentas_jardim,67.0,348.0,1.0,250.0,16.0,16.0,12.0,20749
PRO20750,climatizacao,55.0,296.0,1.0,7333.0,51.0,46.0,31.0,20750
PRO20751,informatica_acessorios,52.0,383.0,3.0,200.0,41.0,3.0,30.0,20751
PRO20752,construcao_ferramentas_ferramentas,45.0,92.0,2.0,100.0,22.0,5.0,17.0,20752
PRO20753,instrumentos_musicais,57.0,1096.0,5.0,1850.0,54.0,16.0,11.0,20753
PRO20754,utilidades_domesticas,60.0,559.0,1.0,4500.0,68.0,53.0,11.0,20754
PRO20755,automotivo,56.0,1128.0,3.0,450.0,18.0,6.0,12.0,20755
PRO20756,esporte_lazer,30.0,410.0,1.0,700.0,30.0,30.0,30.0,20756
PRO20757,instrumentos_musicais,55.0,464.0,1.0,1650.0,30.0,30.0,30.0,20757
PRO20758,consoles_games,34.0,425.0,5.0,600.0,17.0,5.0,14.0,20758
PRO20759,papelaria,60.0,645.0,4.0,7300.0,25.0,12.0,20.0,20759
PRO20760,brinquedos,40.0,618.0,4.0,300.0,16.0,7.0,11.0,20760
PRO20761,moveis_decoracao,51.0,986.0,2.0,300.0,68.0,8.0,13.0,20761
PRO20762,esporte_lazer,55.0,127.0,3.0,750.0,38.0,15.0,33.0,20762
PRO20763,cama_mesa_banho,50.0,631.0,1.0,1200.0,16.0,10.0,16.0,20763
PRO20764,eletroportateis,41.0,675.0,2.0,20800.0,75.0,40.0,40.0,20764
PRO20765,,,,,800.0,24.0,14.0,24.0,20765
PRO20766,cama_mesa_banho,42.0,352.0,1.0,1100.0,45.0,11.0,11.0,20766
PRO20767,moveis_decoracao,53.0,128.0,1.0,1750.0,34.0,16.0,25.0,20767
PRO20768,climatizacao,55.0,1351.0,1.0,5700.0,55.0,16.0,26.0,20768
PRO20769,eletrodomesticos,26.0,256.0,1.0,1150.0,33.0,7.0,33.0,20769
PRO20770,,,,,200.0,18.0,10.0,13.0,20770
PRO20771,cama_mesa_banho,45.0,729.0,1.0,1250.0,20.0,30.0,30.0,20771
PRO20772,instrumentos_musicais,34.0,372.0,2.0,300.0,16.0,6.0,12.0,20772
PRO20773,automotivo,63.0,555.0,3.0,150.0,20.0,6.0,14.0,20773
