product_id_pref;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
PRO15899;beleza_saude;58,0;663,0;1,0;550,0;18,0;16,0;18,0
PRO15900;consoles_games;60,0;2659,0;3,0;650,0;20,0;30,0;25,0
PRO15901;fashion_bolsas_e_acessorios;54,0;588,0;8,0;300,0;22,0;14,0;22,0
PRO15902;pet_shop;48,0;433,0;3,0;150,0;16,0;50,0;16,0
PRO15903;telefonia;60,0;2051,0;1,0;150,0;16,0;10,0;11,0
PRO15904;moveis_decoracao;54,0;984,0;2,0;7000,0;16,0;50,0;55,0
PRO15905;pet_shop;60,0;479,0;3,0;300,0;27,0;9,0;27,0
PRO15906;relogios_presentes;60,0;146,0;4,0;300,0;16,0;2,0;20,0
PRO15907;moveis_decoracao;52,0;182,0;2,0;400,0;20,0;5,0;20,0
PRO15908;moveis_decoracao;63,0;518,0;2,0;900,0;80,0;10,0;60,0
PRO15909;industria_comercio_e_negocios;56,0;1193,0;1,0;10300,0;48,0;37,0;30,0
PRO15910;utilidades_domesticas;49,0;409,0;1,0;2300,0;67,0;44,0;13,0
PRO15911;;;;;200,0;16,0;13,0;14,0
PRO15912;perfumaria;58,0;596,0;4,0;512,0;30,0;12,0;18,0
PRO15913;brinquedos;43,0;163,0;1,0;200,0;16,0;17,0;11,0
PRO15914;telefonia;59,0;675,0;5,0;150,0;17,0;8,0;14,0
PRO15915;moveis_decoracao;63,0;682,0;7,0;1650,0;43,0;36,0;25,0
PRO15916;esporte_lazer;60,0;846,0;1,0;10825,0;60,0;25,0;34,0
PRO15917;bebidas;44,0;304,0;1,0;1700,0;33,0;33,0;15,0
PRO15918;cama_mesa_banho;64,0;702,0;1,0;2146,0;42,0;11,0;36,0
PRO15919;beleza_saude;37,0;314,0;1,0;431,0;19,0;17,0;15,0
PRO15920;informatica_acessorios;52,0;673,0;1,0;1025,0;32,0;14,0;12,0
PRO15921;moveis_decoracao;63,0;394,0;1,0;1700,0;45,0;15,0;35,0
PRO15922;bebes;30,0;935,0;2,0;300,0;22,0;10,0;17,0
PRO15923;utilidades_domesticas;58,0;1556,0;3,0;1100,0;23,0;12,0;17,0
PRO15924;moveis_decoracao;56,0;546,0;2,0;100,0;16,0;11,0;16,0
PRO15925;cool_stuff;59,0;940,0;5,0;250,0;23,0;8,0;19,0
PRO15926;construcao_ferramentas_construcao;49,0;504,0;1,0;2550,0;29,0;31,0;30,0
PRO15927;moveis_decoracao;50,0;519,0;2,0;350,0;16,0;16,0;16,0
PRO15928;brinquedos;44,0;368,0;3,0;756,0;32,0;21,0;24,0
PRO15929;esporte_lazer;29,0;1149,0;8,0;9950,0;105,0;15,0;25,0
PRO15930;moveis_decoracao;48,0;193,0;4,0;1100,0;25,0;23,0;25,0
PRO15931;cama_mesa_banho;45,0;292,0;1,0;1250,0;41,0;7,0;41,0
PRO15932;telefonia;53,0;2384,0;1,0;600,0;21,0;23,0;22,0
PRO15933;informatica_acessorios;53,0;871,0;4,0;175,0;20,0;20,0;20,0
PRO15934;esporte_lazer;49,0;891,0;1,0;250,0;16,0;16,0;16,0
PRO15935;cool_stuff;56,0;205,0;2,0;493,0;30,0;20,0;16,0
PRO15936;informatica_acessorios;58,0;956,0;3,0;2550,0;30,0;10,0;22,0
PRO15937;pet_shop;56,0;1347,0;2,0;6700,0;50,0;20,0;40,0
PRO15938;papelaria;56,0;909,0;3,0;450,0;28,0;32,0;23,0
PRO15939;artigos_de_natal;44,0;227,0;3,0;300,0;16,0;6,0;17,0
PRO15940;brinquedos;46,0;1206,0;2,0;325,0;30,0;8,0;18,0
PRO15941;relogios_presentes;52,0;488,0;1,0;400,0;16,0;11,0;11,0
PRO15942;bebes;56,0;1853,0;3,0;1200,0;25,0;13,0;18,0
PRO15943;cama_mesa_banho;52,0;729,0;1,0;4700,0;20,0;30,0;30,0
PRO15944;moveis_decoracao;59,0;222,0;1,0;11200,0;41,0;41,0;23,0
PRO15945;construcao_ferramentas_construcao;42,0;943,0;1,0;16750,0;35,0;35,0;101,0
PRO15946;beleza_saude;52,0;1136,0;1,0;330,0;52,0;55,0;39,0
PRO15947;moveis_decoracao;29,0;278,0;1,0;7600,0;40,0;35,0;35,0
PRO15948;relogios_presentes;57,0;1542,0;3,0;500,0;16,0;11,0;12,0
PRO15949;telefonia;46,0;394,0;4,0;200,0;19,0;3,0;11,0
PRO15950;automotivo;50,0;586,0;1,0;1850,0;41,0;18,0;40,0
PRO15951;informatica_acessorios;60,0;969,0;1,0;175,0;17,0;12,0;11,0
PRO15952;cama_mesa_banho;55,0;391,0;1,0;950,0;50,0;5,0;50,0
PRO15953;beleza_saude;50,0;529,0;1,0;488,0;23,0;14,0;17,0
PRO15954;fashion_calcados;40,0;303,0;12,0;250,0;29,0;7,0;16,0
PRO15955;cool_stuff;41,0;771,0;1,0;2250,0;30,0;33,0;28,0
PRO15956;beleza_saude;36,0;684,0;1,0;600,0;21,0;14,0;14,0
PRO15957;construcao_ferramentas_construcao;56,0;168,0;6,0;10150,0;48,0;23,0;48,0
PRO15958;brinquedos;42,0;1214,0;1,0;525,0;24,0;25,0;23,0
PRO15959;beleza_saude;43,0;1496,0;5,0;3200,0;16,0;35,0;11,0
PRO15960;beleza_saude;52,0;399,0;1,0;500,0;20,0;6,0;11,0
PRO15961;cama_mesa_banho;45,0;179,0;2,0;1250,0;45,0;10,0;15,0
PRO15962;moveis_decoracao;63,0;455,0;2,0;750,0;80,0;10,0;60,0
PRO15963;telefonia;59,0;409,0;1,0;200,0;17,0;17,0;17,0
PRO15964;fashion_bolsas_e_acessorios;48,0;1359,0;1,0;200,0;16,0;2,0;11,0
PRO15965;cama_mesa_banho;60,0;870,0;1,0;19200,0;58,0;44,0;53,0
PRO15966;cool_stuff;43,0;628,0;1,0;500,0;16,0;19,0;15,0
PRO15967;informatica_acessorios;45,0;1237,0;1,0;6725,0;23,0;13,0;14,0
PRO15968;telefonia;43,0;336,0;4,0;50,0;16,0;3,0;11,0
PRO15969;papelaria;57,0;199,0;1,0;400,0;25,0;15,0;11,0
PRO15970;construcao_ferramentas_construcao;49,0;722,0;5,0;6400,0;48,0;16,0;38,0
PRO15971;cool_stuff;19,0;353,0;1,0;500,0;20,0;20,0;15,0
PRO15972;moveis_decoracao;16,0;83,0;1,0;1300,0;24,0;39,0;22,0
PRO15973;fashion_underwear_e_moda_praia;33,0;1107,0;2,0;300,0;22,0;10,0;15,0
PRO15974;papelaria;54,0;632,0;1,0;400,0;28,0;10,0;18,0
PRO15975;construcao_ferramentas_construcao;35,0;234,0;2,0;350,0;16,0;7,0;11,0
PRO15976;beleza_saude;46,0;409,0;3,0;250,0;16,0;2,0;11,0
PRO15977;informatica_acessorios;59,0;1186,0;2,0;1600,0;40,0;15,0;25,0
PRO15978;cool_stuff;59,0;812,0;3,0;3400,0;37,0;27,0;22,0
PRO15979;telefonia;41,0;100,0;2,0;100,0;16,0;14,0;15,0
PRO15980;beleza_saude;50,0;170,0;1,0;700,0;23,0;5,0;11,0
PRO15981;brinquedos;37,0;413,0;1,0;1473,0;38,0;15,0;21,0
PRO15982;moveis_decoracao;58,0;461,0;2,0;350,0;33,0;4,0;28,0
PRO15983;beleza_saude;57,0;534,0;1,0;30000,0;55,0;75,0;61,0
PRO15984;pet_shop;32,0;1574,0;2,0;250,0;25,0;16,0;16,0
PRO15985;beleza_saude;41,0;915,0;2,0;1075,0;26,0;14,0;17,0
PRO15986;moveis_decoracao;59,0;471,0;1,0;1200,0;30,0;5,0;20,0
PRO15987;ferramentas_jardim;39,0;920,0;2,0;170,0;16,0;10,0;12,0
PRO15988;fashion_underwear_e_moda_praia;39,0;423,0;1,0;200,0;36,0;4,0;20,0
PRO15989;;;;;2700,0;24,0;5,0;17,0
PRO15990;utilidades_domesticas;55,0;549,0;1,0;13800,0;43,0;67,0;27,0
PRO15991;esporte_lazer;39,0;2165,0;1,0;488,0;17,0;16,0;17,0
PRO15992;bebes;34,0;132,0;2,0;300,0;16,0;8,0;11,0
PRO15993;utilidades_domesticas;42,0;719,0;1,0;4088,0;40,0;23,0;25,0
PRO15994;consoles_games;56,0;1478,0;1,0;1750,0;29,0;3,0;21,0
PRO15995;perfumaria;50,0;1978,0;1,0;300,0;18,0;16,0;12,0
PRO15996;instrumentos_musicais;57,0;507,0;1,0;200,0;16,0;9,0;11,0
PRO15997;moveis_decoracao;58,0;271,0;1,0;8400,0;50,0;20,0;36,0
PRO15998;relogios_presentes;36,0;1138,0;1,0;400,0;24,0;9,0;16,0
PRO15999;papelaria;44,0;790,0;2,0;13300,0;45,0;20,0;35,0
PRO16000;utilidades_domesticas;48,0;632,0;1,0;700,0;21,0;10,0;17,0
PRO16001;esporte_lazer;54,0;2078,0;1,0;250,0;20,0;20,0;20,0
PRO16002;cama_mesa_banho;51,0;850,0;1,0;6225,0;47,0;32,0;50,0
PRO16003;construcao_ferramentas_seguranca;43,0;471,0;1,0;640,0;22,0;15,0;17,0
PRO16004;utilidades_domesticas;57,0;231,0;4,0;975,0;23,0;25,0;23,0
PRO16005;beleza_saude;52,0;1223,0;1,0;1350,0;24,0;24,0;24,0
PRO16006;moveis_decoracao;50,0;307,0;1,0;500,0;40,0;15,0;40,0
PRO16007;brinquedos;34,0;379,0;1,0;10975,0;94,0;38,0;13,0
PRO16008;esporte_lazer;49,0;1454,0;1,0;1025,0;25,0;16,0;18,0
PRO16009;relogios_presentes;60,0;502,0;6,0;300,0;16,0;2,0;20,0
PRO16010;bebes;33,0;55,0;2,0;400,0;25,0;10,0;30,0
PRO16011;moveis_decoracao;59,0;799,0;1,0;1550,0;105,0;6,0;30,0
PRO16012;beleza_saude;39,0;386,0;1,0;50,0;16,0;11,0;11,0
PRO16013;telefonia;50,0;1440,0;2,0;100,0;18,0;6,0;11,0
PRO16014;cama_mesa_banho;53,0;661,0;1,0;3900,0;42,0;16,0;36,0
PRO16015;brinquedos;55,0;394,0;2,0;2000,0;50,0;15,0;30,0
PRO16016;ferramentas_jardim;54,0;2098,0;1,0;11900,0;30,0;40,0;30,0
PRO16017;cool_stuff;20,0;679,0;1,0;5350,0;40,0;20,0;40,0
PRO16018;audio;33,0;346,0;1,0;1000,0;20,0;16,0;16,0
PRO16019;beleza_saude;36,0;1529,0;1,0;150,0;16,0;5,0;11,0
PRO16020;esporte_lazer;36,0;163,0;1,0;158,0;19,0;13,0;16,0
PRO16021;brinquedos;54,0;668,0;8,0;1300,0;52,0;9,0;32,0
PRO16022;moveis_decoracao;59,0;401,0;1,0;350,0;32,0;2,0;22,0
PRO16023;utilidades_domesticas;60,0;1494,0;6,0;650,0;25,0;20,0;25,0
PRO16024;malas_acessorios;20,0;590,0;5,0;4200,0;40,0;55,0;15,0
PRO16025;esporte_lazer;29,0;518,0;2,0;1500,0;36,0;6,0;26,0
PRO16026;automotivo;58,0;410,0;1,0;1700,0;33,0;27,0;26,0
PRO16027;construcao_ferramentas_construcao;39,0;457,0;1,0;971,0;36,0;26,0;24,0
PRO16028;consoles_games;63,0;2872,0;7,0;4700,0;35,0;22,0;32,0
PRO16029;automotivo;47,0;295,0;5,0;1500,0;18,0;27,0;15,0
PRO16030;moveis_decoracao;37,0;748,0;3,0;550,0;16,0;40,0;15,0
PRO16031;beleza_saude;38,0;179,0;1,0;700,0;25,0;25,0;25,0
PRO16032;automotivo;59,0;1278,0;1,0;3250,0;30,0;30,0;20,0
PRO16033;construcao_ferramentas_ferramentas;50,0;199,0;1,0;950,0;23,0;14,0;11,0
PRO16034;beleza_saude;49,0;593,0;2,0;200,0;25,0;15,0;15,0
PRO16035;brinquedos;50,0;182,0;3,0;450,0;16,0;13,0;16,0
PRO16036;cama_mesa_banho;54,0;329,0;1,0;18050,0;50,0;30,0;45,0
PRO16037;relogios_presentes;56,0;598,0;1,0;675,0;16,0;11,0;11,0
PRO16038;cama_mesa_banho;36,0;441,0;1,0;300,0;16,0;12,0;11,0
PRO16039;automotivo;58,0;825,0;1,0;3000,0;28,0;5,0;30,0
PRO16040;moveis_decoracao;48,0;383,0;1,0;650,0;35,0;2,0;26,0
PRO16041;cama_mesa_banho;48,0;641,0;3,0;2050,0;50,0;10,0;40,0
PRO16042;artes;55,0;275,0;1,0;2200,0;35,0;28,0;26,0
PRO16043;utilidades_domesticas;43,0;297,0;1,0;350,0;25,0;25,0;25,0
PRO16044;moveis_decoracao;55,0;264,0;1,0;10150,0;35,0;40,0;35,0
PRO16045;automotivo;42,0;265,0;1,0;900,0;30,0;15,0;15,0
PRO16046;perfumaria;60,0;519,0;5,0;1850,0;32,0;24,0;22,0
PRO16047;utilidades_domesticas;57,0;501,0;1,0;750,0;55,0;6,0;35,0
PRO16048;relogios_presentes;58,0;641,0;4,0;300,0;34,0;5,0;16,0
PRO16049;fashion_bolsas_e_acessorios;33,0;505,0;3,0;300,0;16,0;16,0;12,0
PRO16050;construcao_ferramentas_construcao;44,0;257,0;4,0;6650,0;45,0;19,0;45,0
PRO16051;consoles_games;43,0;606,0;2,0;530,0;18,0;8,0;14,0
PRO16052;automotivo;45,0;136,0;1,0;100,0;18,0;4,0;11,0
PRO16053;pet_shop;52,0;1006,0;3,0;4000,0;48,0;19,0;31,0
PRO16054;malas_acessorios;54,0;114,0;1,0;1050,0;40,0;10,0;35,0
PRO16055;esporte_lazer;58,0;1545,0;4,0;1600,0;102,0;6,0;11,0
PRO16056;malas_acessorios;47,0;221,0;1,0;1000,0;46,0;10,0;34,0
PRO16057;eletrodomesticos;57,0;228,0;1,0;350,0;33,0;3,0;36,0
PRO16058;automotivo;55,0;282,0;1,0;850,0;28,0;15,0;22,0
PRO16059;ferramentas_jardim;60,0;312,0;1,0;8800,0;33,0;102,0;26,0
PRO16060;brinquedos;58,0;409,0;5,0;1400,0;25,0;40,0;45,0
PRO16061;industria_comercio_e_negocios;60,0;1189,0;1,0;6400,0;42,0;30,0;22,0
PRO16062;papelaria;47,0;222,0;2,0;1500,0;60,0;20,0;29,0
PRO16063;esporte_lazer;50,0;1006,0;1,0;525,0;18,0;18,0;18,0
PRO16064;automotivo;58,0;425,0;2,0;150,0;16,0;6,0;11,0
PRO16065;cama_mesa_banho;50,0;234,0;1,0;900,0;38,0;6,0;29,0
PRO16066;bebes;57,0;602,0;3,0;600,0;28,0;20,0;23,0
PRO16067;esporte_lazer;60,0;465,0;2,0;2600,0;30,0;10,0;30,0
PRO16068;informatica_acessorios;49,0;235,0;2,0;200,0;60,0;16,0;11,0
PRO16069;informatica_acessorios;41,0;3464,0;4,0;800,0;21,0;6,0;28,0
PRO16070;moveis_sala;48,0;1084,0;1,0;7760,0;54,0;52,0;34,0
PRO16071;esporte_lazer;41,0;781,0;4,0;500,0;20,0;20,0;15,0
PRO16072;telefonia;58,0;1350,0;1,0;100,0;18,0;4,0;13,0
PRO16073;pet_shop;50,0;365,0;3,0;300,0;24,0;12,0;12,0
PRO16074;automotivo;41,0;1519,0;1,0;350,0;16,0;18,0;15,0
PRO16075;perfumaria;58,0;1043,0;2,0;470,0;21,0;16,0;16,0
PRO16076;cama_mesa_banho;55,0;377,0;1,0;1000,0;32,0;17,0;52,0
PRO16077;moveis_decoracao;63,0;149,0;3,0;5950,0;64,0;8,0;64,0
PRO16078;artigos_de_festas;51,0;336,0;1,0;4100,0;33,0;18,0;33,0
PRO16079;moveis_decoracao;58,0;871,0;1,0;150,0;19,0;5,0;25,0
PRO16080;utilidades_domesticas;45,0;1022,0;1,0;3750,0;32,0;12,0;32,0
PRO16081;utilidades_domesticas;20,0;376,0;1,0;1350,0;16,0;26,0;11,0
PRO16082;cama_mesa_banho;52,0;344,0;1,0;1000,0;25,0;10,0;25,0
PRO16083;esporte_lazer;51,0;914,0;2,0;4400,0;20,0;20,0;20,0
PRO16084;moveis_decoracao;48,0;3571,0;1,0;2600,0;17,0;17,0;60,0
PRO16085;cama_mesa_banho;57,0;465,0;1,0;5000,0;42,0;16,0;37,0
PRO16086;utilidades_domesticas;58,0;801,0;2,0;13250,0;66,0;19,0;40,0
PRO16087;utilidades_domesticas;53,0;484,0;2,0;1590,0;38,0;20,0;23,0
PRO16088;beleza_saude;50,0;1129,0;2,0;250,0;16,0;4,0;15,0
PRO16089;beleza_saude;56,0;524,0;4,0;400,0;25,0;15,0;15,0
PRO16090;papelaria;58,0;487,0;4,0;650,0;21,0;7,0;15,0
PRO16091;beleza_saude;37,0;452,0;1,0;150,0;16,0;16,0;16,0
PRO16092;automotivo;28,0;252,0;1,0;1600,0;26,0;12,0;24,0
PRO16093;esporte_lazer;12,0;3231,0;3,0;100,0;20,0;18,0;18,0
PRO16094;cama_mesa_banho;51,0;404,0;1,0;1500,0;30,0;15,0;20,0
PRO16095;esporte_lazer;45,0;233,0;2,0;800,0;60,0;15,0;15,0
PRO16096;automotivo;59,0;1041,0;5,0;6500,0;42,0;22,0;42,0
PRO16097;ferramentas_jardim;58,0;258,0;2,0;200,0;16,0;12,0;11,0
PRO16098;informatica_acessorios;43,0;1014,0;3,0;400,0;22,0;8,0;15,0
PRO16099;papelaria;59,0;1532,0;1,0;750,0;17,0;6,0;17,0
PRO16100;brinquedos;55,0;670,0;3,0;800,0;50,0;6,0;29,0
PRO16101;pet_shop;35,0;637,0;1,0;700,0;16,0;27,0;16,0
PRO16102;esporte_lazer;35,0;223,0;1,0;21200,0;28,0;8,0;28,0
PRO16103;portateis_casa_forno_e_cafe;57,0;342,0;1,0;150,0;27,0;13,0;17,0
PRO16104;livros_interesse_geral;30,0;388,0;1,0;150,0;28,0;2,0;19,0
PRO16105;cama_mesa_banho;44,0;122,0;1,0;1200,0;45,0;10,0;15,0
PRO16106;automotivo;60,0;447,0;1,0;1500,0;30,0;20,0;60,0
PRO16107;fashion_calcados;40,0;303,0;12,0;500,0;29,0;7,0;16,0
PRO16108;brinquedos;15,0;346,0;3,0;1111,0;50,0;8,0;37,0
PRO16109;agro_industria_e_comercio;57,0;980,0;4,0;650,0;46,0;4,0;15,0
PRO16110;utilidades_domesticas;54,0;479,0;6,0;450,0;30,0;15,0;15,0
PRO16111;informatica_acessorios;60,0;638,0;4,0;400,0;17,0;4,0;17,0
PRO16112;informatica_acessorios;59,0;720,0;2,0;250,0;32,0;2,0;15,0
PRO16113;utilidades_domesticas;26,0;169,0;1,0;700,0;30,0;30,0;30,0
PRO16114;construcao_ferramentas_jardim;55,0;2039,0;5,0;185,0;21,0;7,0;14,0
PRO16115;construcao_ferramentas_ferramentas;44,0;999,0;1,0;1721,0;21,0;20,0;21,0
PRO16116;pet_shop;61,0;1257,0;4,0;620,0;14,0;8,0;12,0
PRO16117;brinquedos;38,0;520,0;1,0;573,0;23,0;21,0;25,0
PRO16118;moveis_escritorio;54,0;1283,0;1,0;10475,0;52,0;51,0;17,0
PRO16119;eletronicos;55,0;308,0;1,0;150,0;22,0;11,0;14,0
PRO16120;agro_industria_e_comercio;43,0;1100,0;3,0;900,0;20,0;5,0;11,0
PRO16121;livros_interesse_geral;40,0;624,0;5,0;350,0;24,0;32,0;16,0
PRO16122;sinalizacao_e_seguranca;59,0;1454,0;3,0;400,0;20,0;10,0;15,0
PRO16123;eletronicos;58,0;942,0;3,0;575,0;26,0;15,0;18,0
PRO16124;informatica_acessorios;41,0;451,0;1,0;617,0;17,0;18,0;23,0
PRO16125;fashion_bolsas_e_acessorios;31,0;209,0;1,0;100,0;17,0;3,0;12,0
PRO16126;esporte_lazer;63,0;436,0;2,0;7800,0;46,0;36,0;36,0
PRO16127;beleza_saude;57,0;598,0;1,0;350,0;35,0;3,0;12,0
PRO16128;brinquedos;41,0;1223,0;1,0;275,0;20,0;13,0;14,0
PRO16129;cama_mesa_banho;58,0;2063,0;2,0;1150,0;43,0;8,0;33,0
PRO16130;casa_construcao;49,0;418,0;3,0;9300,0;82,0;8,0;82,0
PRO16131;brinquedos;23,0;1048,0;4,0;6284,0;64,0;39,0;28,0
PRO16132;utilidades_domesticas;44,0;154,0;1,0;1950,0;30,0;20,0;20,0
PRO16133;beleza_saude;36,0;1514,0;1,0;1100,0;30,0;12,0;16,0
PRO16134;telefonia;31,0;269,0;11,0;200,0;16,0;3,0;11,0
PRO16135;brinquedos;37,0;1445,0;3,0;900,0;30,0;15,0;30,0
PRO16136;cama_mesa_banho;58,0;123,0;2,0;500,0;40,0;8,0;30,0
PRO16137;;;;;150,0;16,0;19,0;12,0
PRO16138;livros_interesse_geral;55,0;622,0;4,0;800,0;25,0;12,0;16,0
PRO16139;;;;;350,0;16,0;2,0;20,0
PRO16140;automotivo;56,0;808,0;2,0;550,0;20,0;20,0;20,0
PRO16141;cama_mesa_banho;58,0;604,0;1,0;1250,0;30,0;30,0;30,0
PRO16142;consoles_games;35,0;1338,0;2,0;600,0;20,0;15,0;20,0
PRO16143;telefonia;42,0;446,0;1,0;100,0;16,0;2,0;11,0
PRO16144;ferramentas_jardim;50,0;766,0;2,0;550,0;32,0;7,0;13,0
PRO16145;moveis_decoracao;60,0;2043,0;5,0;2850,0;69,0;11,0;11,0
PRO16146;esporte_lazer;48,0;687,0;1,0;1225,0;25,0;22,0;22,0
PRO16147;relogios_presentes;56,0;768,0;2,0;200,0;16,0;11,0;11,0
PRO16148;eletroportateis;44,0;2558,0;1,0;1100,0;34,0;11,0;25,0
PRO16149;esporte_lazer;59,0;265,0;1,0;100,0;16,0;5,0;11,0
PRO16150;brinquedos;18,0;1741,0;1,0;2383,0;34,0;11,0;34,0
PRO16151;utilidades_domesticas;46,0;1900,0;2,0;500,0;33,0;12,0;18,0
PRO16152;beleza_saude;60,0;2644,0;6,0;400,0;34,0;4,0;22,0
PRO16153;ferramentas_jardim;58,0;2584,0;7,0;4750,0;27,0;39,0;31,0
PRO16154;bebes;56,0;1841,0;1,0;350,0;65,0;11,0;11,0
PRO16155;moveis_decoracao;63,0;330,0;1,0;15100,0;50,0;40,0;40,0
PRO16156;informatica_acessorios;54,0;637,0;3,0;400,0;41,0;3,0;29,0
PRO16157;moveis_decoracao;55,0;3571,0;1,0;600,0;17,0;17,0;60,0
PRO16158;;;;;450,0;20,0;22,0;20,0
PRO16159;informatica_acessorios;39,0;1193,0;3,0;450,0;16,0;3,0;15,0
PRO16160;perfumaria;30,0;487,0;1,0;200,0;16,0;14,0;12,0
PRO16161;utilidades_domesticas;53,0;1524,0;1,0;1100,0;30,0;10,0;30,0
PRO16162;automotivo;47,0;2237,0;2,0;200,0;25,0;3,0;20,0
PRO16163;relogios_presentes;59,0;160,0;5,0;200,0;16,0;2,0;20,0
PRO16164;papelaria;38,0;519,0;1,0;250,0;19,0;11,0;14,0
PRO16165;utilidades_domesticas;55,0;2334,0;8,0;200,0;40,0;2,0;30,0
PRO16166;cool_stuff;61,0;2222,0;2,0;400,0;17,0;8,0;26,0
PRO16167;cama_mesa_banho;32,0;433,0;1,0;200,0;20,0;12,0;20,0
PRO16168;informatica_acessorios;54,0;1416,0;3,0;200,0;16,0;14,0;13,0
PRO16169;instrumentos_musicais;41,0;351,0;5,0;1300,0;53,0;19,0;20,0
PRO16170;moveis_decoracao;56,0;296,0;3,0;1600,0;100,0;7,0;15,0
PRO16171;automotivo;40,0;526,0;1,0;12300,0;62,0;62,0;19,0
PRO16172;informatica_acessorios;56,0;277,0;3,0;375,0;16,0;9,0;15,0
PRO16173;utilidades_domesticas;54,0;620,0;3,0;1900,0;47,0;11,0;25,0
PRO16174;esporte_lazer;57,0;1727,0;1,0;2950,0;28,0;18,0;18,0
PRO16175;moveis_quarto;60,0;1187,0;6,0;7000,0;92,0;34,0;36,0
PRO16176;beleza_saude;53,0;2550,0;1,0;1183,0;24,0;22,0;21,0
PRO16177;casa_construcao;53,0;1733,0;1,0;1200,0;21,0;44,0;11,0
PRO16178;esporte_lazer;51,0;321,0;1,0;300,0;27,0;9,0;14,0
PRO16179;perfumaria;50,0;1584,0;3,0;700,0;18,0;6,0;17,0
PRO16180;utilidades_domesticas;52,0;806,0;1,0;1183,0;38,0;18,0;26,0
PRO16181;brinquedos;28,0;678,0;1,0;1256,0;28,0;26,0;30,0
PRO16182;moveis_decoracao;52,0;1041,0;2,0;2,0;11,0;11,0;52,0
PRO16183;portateis_cozinha_e_preparadores_de_alimentos;58,0;792,0;4,0;750,0;30,0;30,0;30,0
PRO16184;moveis_decoracao;45,0;246,0;1,0;3700,0;30,0;30,0;30,0
PRO16185;artigos_de_natal;52,0;198,0;4,0;50,0;16,0;6,0;11,0
PRO16186;livros_interesse_geral;23,0;154,0;1,0;150,0;26,0;2,0;26,0
PRO16187;informatica_acessorios;44,0;714,0;1,0;400,0;26,0;14,0;12,0
PRO16188;fashion_bolsas_e_acessorios;52,0;128,0;1,0;100,0;21,0;9,0;14,0
PRO16189;telefonia;59,0;1679,0;3,0;567,0;16,0;5,0;11,0
PRO16190;cama_mesa_banho;51,0;144,0;1,0;600,0;21,0;12,0;14,0
PRO16191;informatica_acessorios;38,0;1353,0;1,0;963,0;25,0;18,0;18,0
PRO16192;beleza_saude;52,0;1649,0;1,0;200,0;22,0;5,0;15,0
PRO16193;informatica_acessorios;55,0;191,0;2,0;100,0;40,0;2,0;24,0
PRO16194;moveis_escritorio;46,0;2412,0;1,0;10850,0;58,0;20,0;58,0
PRO16195;bebes;59,0;584,0;1,0;1625,0;51,0;22,0;45,0
PRO16196;construcao_ferramentas_construcao;48,0;309,0;2,0;250,0;19,0;12,0;15,0
PRO16197;beleza_saude;36,0;489,0;1,0;450,0;16,0;19,0;15,0
PRO16198;pet_shop;35,0;395,0;1,0;125,0;23,0;13,0;21,0
PRO16199;moveis_decoracao;55,0;1246,0;3,0;300,0;24,0;10,0;13,0
PRO16200;eletronicos;35,0;192,0;1,0;200,0;22,0;6,0;16,0
PRO16201;esporte_lazer;39,0;567,0;1,0;185,0;23,0;17,0;23,0
PRO16202;malas_acessorios;51,0;396,0;3,0;350,0;25,0;10,0;20,0
PRO16203;cine_foto;53,0;300,0;1,0;150,0;19,0;2,0;20,0
PRO16204;moveis_decoracao;61,0;157,0;9,0;3250,0;41,0;15,0;25,0
PRO16205;relogios_presentes;54,0;410,0;1,0;1150,0;17,0;4,0;22,0
PRO16206;cama_mesa_banho;26,0;229,0;1,0;500,0;46,0;16,0;66,0
PRO16207;moveis_cozinha_area_de_servico_jantar_e_jardim;52,0;973,0;8,0;30000,0;80,0;53,0;53,0
PRO16208;construcao_ferramentas_ferramentas;56,0;286,0;1,0;825,0;21,0;16,0;16,0
PRO16209;beleza_saude;58,0;1271,0;1,0;550,0;19,0;15,0;15,0
PRO16210;papelaria;51,0;419,0;1,0;1100,0;50,0;10,0;40,0
PRO16211;beleza_saude;46,0;1182,0;4,0;1300,0;26,0;30,0;22,0
PRO16212;relogios_presentes;50,0;835,0;5,0;250,0;16,0;2,0;11,0
PRO16213;utilidades_domesticas;44,0;890,0;1,0;1600,0;25,0;40,0;25,0
PRO16214;beleza_saude;58,0;670,0;2,0;700,0;33,0;18,0;18,0
PRO16215;brinquedos;39,0;1156,0;1,0;233,0;17,0;12,0;12,0
PRO16216;automotivo;37,0;1074,0;1,0;16950,0;16,0;2,0;11,0
PRO16217;relogios_presentes;48,0;363,0;1,0;400,0;16,0;2,0;11,0
PRO16218;utilidades_domesticas;48,0;257,0;1,0;192,0;18,0;15,0;15,0
PRO16219;beleza_saude;45,0;231,0;3,0;800,0;21,0;4,0;15,0
PRO16220;esporte_lazer;56,0;794,0;1,0;2050,0;28,0;34,0;28,0
PRO16221;cama_mesa_banho;46,0;701,0;1,0;1100,0;50,0;12,0;12,0
PRO16222;ferramentas_jardim;51,0;385,0;4,0;250,0;19,0;3,0;11,0
PRO16223;esporte_lazer;47,0;558,0;1,0;1012,0;26,0;24,0;21,0
